flight_id,flight_date,tail_number,route_id,origin,dest,sched_dep_utc,actual_dep_utc,sched_arr_utc,actual_arr_utc,dep_delay_min,arr_delay_min,delay_code,cancelled,diverted,passengers,cargo_kg,block_min,air_min
MR3823,2025-05-25,VT-CQ40,1036,CCU,COK,2025-05-25T06:18:00Z,2025-05-25T06:27:00Z,2025-05-25T09:22:00Z,2025-05-25T09:40:00Z,9,20,,0,0,90,448.1,193,173
MR3824,2025-05-25,VT-WJ61,1109,COK,GOI,2025-05-25T01:15:00Z,2025-05-25T01:15:00Z,2025-05-25T02:47:00Z,2025-05-25T03:00:00Z,0,1,,0,0,102,2390.3,105,78
MR3825,2025-05-25,VT-WJ61,1046,GOI,DEL,2025-05-25T03:46:00Z,2025-05-25T04:59:00Z,2025-05-25T06:20:00Z,2025-05-25T07:30:00Z,73,85,51,0,0,109,2055.7,151,136
MR3826,2025-05-25,VT-WJ61,1016,DEL,AMD,2025-05-25T08:08:00Z,2025-05-25T10:12:00Z,2025-05-25T09:50:00Z,2025-05-25T12:00:00Z,124,121,89,0,0,128,943.3,108,90
MR3827,2025-05-25,VT-WJ61,1039,AMD,LKO,2025-05-25T12:38:00Z,2025-05-25T12:50:00Z,2025-05-25T14:35:00Z,2025-05-25T15:03:00Z,12,19,,0,0,130,1780.7,133,108
MR3828,2025-05-25,VT-WJ61,1020,LKO,CCU,2025-05-25T15:41:00Z,2025-05-25T15:52:00Z,2025-05-25T17:35:00Z,2025-05-25T18:01:00Z,11,14,,0,0,111,1887.6,129,106
MR3829,2025-05-25,VT-AX45,1033,LKO,MAA,2025-05-25T02:30:00Z,2025-05-25T02:30:00Z,2025-05-25T05:05:00Z,2025-05-25T05:22:00Z,0,7,,0,0,125,429.3,172,146
MR3830,2025-05-25,VT-AX45,1040,MAA,COK,2025-05-25T06:05:00Z,2025-05-25T06:59:00Z,2025-05-25T07:28:00Z,2025-05-25T08:27:00Z,54,48,36,0,0,113,504.9,88,66
MR3831,2025-05-25,VT-AX45,1081,COK,DEL,2025-05-25T08:58:00Z,2025-05-25T08:58:00Z,2025-05-25T12:11:00Z,2025-05-25T12:24:00Z,0,-2,,0,0,140,1808.5,206,178
MR3832,2025-05-25,VT-AX45,1088,DEL,BOM,2025-05-25T13:02:00Z,2025-05-25T15:51:00Z,2025-05-25T15:10:00Z,2025-05-25T18:01:00Z,169,167,81,0,0,95,1851.4,130,117
MR3833,2025-05-25,VT-AX45,1058,BOM,DEL,2025-05-25T19:09:00Z,2025-05-25T20:48:00Z,2025-05-25T21:17:00Z,2025-05-25T22:59:00Z,99,94,51,0,0,80,906.7,131,117
MR3834,2025-05-25,VT-OQ42,1014,JAI,PNQ,2025-05-25T03:15:00Z,2025-05-25T03:24:00Z,2025-05-25T05:08:00Z,2025-05-25T05:31:00Z,9,14,,0,0,179,390.0,127,104
MR3835,2025-05-25,VT-OQ42,1063,PNQ,BOM,2025-05-25T06:38:00Z,2025-05-25T06:51:00Z,2025-05-25T07:33:00Z,2025-05-25T07:45:00Z,13,25,,0,0,125,1710.8,54,43
MR3836,2025-05-25,VT-TB89,1098,GOI,CCU,2025-05-25T03:00:00Z,2025-05-25T03:07:00Z,2025-05-25T05:56:00Z,2025-05-25T06:22:00Z,7,7,,0,0,179,772.5,195,167
MR3837,2025-05-25,VT-TB89,1066,CCU,GOI,2025-05-25T06:54:00Z,2025-05-25T07:06:00Z,2025-05-25T09:50:00Z,2025-05-25T10:01:00Z,12,5,,0,0,181,559.5,175,163
MR3838,2025-05-25,VT-JN99,1070,GOI,MAA,2025-05-25T01:15:00Z,2025-05-25T02:32:00Z,2025-05-25T02:54:00Z,2025-05-25T04:21:00Z,77,73,81,0,0,68,638.8,109,85
MR3839,2025-05-25,VT-JN99,1097,MAA,GOI,2025-05-25T05:03:00Z,2025-05-25T05:30:00Z,2025-05-25T06:42:00Z,2025-05-25T07:16:00Z,27,33,11,0,0,49,719.2,106,85
MR3840,2025-05-25,VT-JN99,1046,GOI,DEL,2025-05-25T07:55:00Z,2025-05-25T10:43:00Z,2025-05-25T10:29:00Z,2025-05-25T13:26:00Z,168,169,41,0,0,59,1518.5,163,145
MR3841,2025-05-25,VT-JN99,1016,DEL,AMD,2025-05-25T13:56:00Z,2025-05-25T13:56:00Z,2025-05-25T15:38:00Z,2025-05-25T15:48:00Z,0,-7,,0,0,42,832.6,112,87
MR3842,2025-05-25,VT-JN99,1114,AMD,BLR,2025-05-25T16:52:00Z,2025-05-25T19:18:00Z,2025-05-25T19:06:00Z,2025-05-25T21:39:00Z,146,149,89,0,0,49,1778.0,141,119
MR3843,2025-05-25,VT-HL46,1086,BLR,LKO,2025-05-25T02:15:00Z,2025-05-25T02:41:00Z,2025-05-25T04:52:00Z,2025-05-25T05:27:00Z,26,19,11,0,0,111,960.3,166,149
MR3844,2025-05-25,VT-HL46,1033,LKO,MAA,2025-05-25T06:08:00Z,2025-05-25T06:17:00Z,2025-05-25T08:43:00Z,2025-05-25T09:09:00Z,9,16,,0,0,111,1917.4,172,146
MR3845,2025-05-25,VT-HL46,1101,MAA,JAI,2025-05-25T09:59:00Z,2025-05-25T10:07:00Z,2025-05-25T12:40:00Z,2025-05-25T13:01:00Z,8,19,,0,0,113,2253.9,174,152
MR3846,2025-05-25,VT-HL46,1048,JAI,LKO,2025-05-25T14:04:00Z,2025-05-25T14:04:00Z,2025-05-25T15:30:00Z,2025-05-25T15:46:00Z,0,-5,,0,0,106,2317.8,102,76
MR3847,2025-05-25,VT-NB13,1010,BOM,COK,2025-05-25T02:00:00Z,2025-05-25T02:05:00Z,2025-05-25T04:02:00Z,2025-05-25T04:15:00Z,5,5,,0,0,153,2490.6,130,114
MR3848,2025-05-25,VT-NB13,1084,COK,MAA,2025-05-25T04:52:00Z,2025-05-25T04:52:00Z,2025-05-25T06:15:00Z,2025-05-25T06:18:00Z,0,-4,,0,0,172,278.5,86,72
MR3849,2025-05-25,VT-NB13,1099,MAA,AMD,2025-05-25T07:05:00Z,2025-05-25T07:05:00Z,2025-05-25T09:31:00Z,2025-05-25T09:42:00Z,0,-1,,0,0,148,1669.3,157,132
MR3850,2025-05-25,VT-AV80,1015,CCU,BLR,2025-05-25T02:15:00Z,2025-05-25T02:15:00Z,2025-05-25T04:55:00Z,2025-05-25T05:10:00Z,0,10,,0,0,160,1984.1,175,149
MR3851,2025-05-25,VT-AV80,1052,BLR,BOM,2025-05-25T06:17:00Z,2025-05-25T06:17:00Z,2025-05-25T08:03:00Z,2025-05-25T08:13:00Z,0,-5,,0,0,164,1167.1,116,93
MR3852,2025-05-25,VT-AV80,1058,BOM,DEL,2025-05-25T08:52:00Z,2025-05-25T08:52:00Z,2025-05-25T11:00:00Z,2025-05-25T11:05:00Z,0,12,,0,0,124,2075.8,133,118
MR3853,2025-05-25,VT-AV80,1064,DEL,GOI,2025-05-25T11:36:00Z,2025-05-25T11:36:00Z,2025-05-25T14:10:00Z,2025-05-25T14:22:00Z,0,5,,0,0,122,1260.6,166,142
MR3854,2025-05-25,VT-AV80,1070,GOI,MAA,2025-05-25T14:56:00Z,2025-05-25T17:00:00Z,2025-05-25T16:35:00Z,2025-05-25T18:45:00Z,124,120,36,0,0,165,2203.9,105,91
MR3855,2025-05-25,VT-YB24,1100,GOI,PNQ,2025-05-25T03:45:00Z,2025-05-25T03:45:00Z,2025-05-25T04:56:00Z,2025-05-25T04:56:00Z,0,10,,0,0,104,1391.8,71,60
MR3856,2025-05-25,VT-YB24,1041,PNQ,BLR,2025-05-25T05:51:00Z,2025-05-25T05:54:00Z,2025-05-25T07:29:00Z,2025-05-25T07:48:00Z,3,6,,0,0,119,905.0,114,86
MR3857,2025-05-25,VT-YB24,1052,BLR,BOM,2025-05-25T08:18:00Z,2025-05-25T10:30:00Z,2025-05-25T10:04:00Z,2025-05-25T12:14:00Z,132,139,81,0,0,126,1931.7,104,90
MR3858,2025-05-25,VT-YB24,1023,BOM,MAA,2025-05-25T12:44:00Z,2025-05-25T12:53:00Z,2025-05-25T14:45:00Z,2025-05-25T15:01:00Z,9,4,,0,0,122,769.6,128,111
MR3859,2025-05-25,VT-BH82,1068,COK,PNQ,2025-05-25T01:45:00Z,2025-05-25T03:59:00Z,2025-05-25T03:40:00Z,2025-05-25T05:57:00Z,134,139,61,0,0,156,2143.0,118,98
MR3860,2025-05-25,VT-BH82,1026,PNQ,JAI,2025-05-25T06:42:00Z,2025-05-25T06:42:00Z,2025-05-25T08:35:00Z,2025-05-25T08:35:00Z,0,7,,0,0,148,795.3,113,97
MR3861,2025-05-25,VT-BH82,1059,JAI,BLR,2025-05-25T09:08:00Z,2025-05-25T11:11:00Z,2025-05-25T11:43:00Z,2025-05-25T14:04:00Z,123,123,93,0,1,148,1380.9,173,147
MR3862,2025-05-25,VT-QD90,1007,CCU,MAA,2025-05-25T03:30:00Z,2025-05-25T03:30:00Z,2025-05-25T05:57:00Z,2025-05-25T05:56:00Z,0,9,,0,0,120,2028.7,146,136
MR3863,2025-05-25,VT-QD90,1002,MAA,DEL,2025-05-25T07:06:00Z,2025-05-25T07:06:00Z,2025-05-25T09:58:00Z,2025-05-25T10:10:00Z,0,-6,,0,0,159,552.2,184,162
MR3864,2025-05-25,VT-QD90,1051,DEL,BLR,2025-05-25T10:52:00Z,2025-05-25T10:52:00Z,2025-05-25T13:40:00Z,2025-05-25T13:52:00Z,0,-2,,0,0,134,2027.0,180,160
MR3865,2025-05-25,VT-QD90,1052,BLR,BOM,2025-05-25T14:57:00Z,2025-05-25T14:57:00Z,2025-05-25T16:43:00Z,2025-05-25T16:55:00Z,0,0,,0,0,172,227.2,118,90
MR3866,2025-05-25,VT-VU92,1027,LKO,JAI,2025-05-25T03:15:00Z,2025-05-25T03:15:00Z,2025-05-25T04:41:00Z,2025-05-25T04:55:00Z,0,2,,0,0,136,1564.8,100,74
MR3867,2025-05-25,VT-VU92,1038,JAI,DEL,2025-05-25T05:52:00Z,2025-05-25T08:02:00Z,2025-05-25T06:54:00Z,2025-05-25T09:05:00Z,130,142,93,0,0,132,460.1,63,49
MR3868,2025-05-25,,1016,DEL,AMD,2025-05-25T10:07:00Z,2025-05-25T10:07:00Z,2025-05-25T11:49:00Z,2025-05-25T11:48:00Z,0,5,,0,0,138,770.9,101,88
MR3869,2025-05-25,VT-XE40,1107,AMD,MAA,2025-05-25T02:00:00Z,2025-05-25T02:00:00Z,2025-05-25T04:26:00Z,2025-05-25T04:27:00Z,0,-7,,0,0,179,973.2,147,131
MR3870,2025-05-25,VT-XE40,1099,MAA,AMD,2025-05-25T05:07:00Z,2025-05-25T05:07:00Z,2025-05-25T07:33:00Z,2025-05-25T07:53:00Z,0,-5,,0,0,161,1949.7,166,138
MR3871,2025-05-25,VT-EV70,1061,LKO,PNQ,2025-05-25T01:30:00Z,2025-05-25T01:30:00Z,2025-05-25T03:41:00Z,2025-05-25T03:40:00Z,0,-7,,0,0,157,1319.9,130,119
MR3872,2025-05-25,VT-EV70,1026,PNQ,JAI,2025-05-25T04:11:00Z,2025-05-25T06:36:00Z,2025-05-25T06:04:00Z,2025-05-25T08:44:00Z,145,154,11,0,0,114,826.8,128,102
MR3873,2025-05-25,VT-EV70,1030,JAI,CCU,2025-05-25T09:15:00Z,2025-05-25T10:48:00Z,2025-05-25T11:47:00Z,2025-05-25T13:26:00Z,93,103,51,0,0,108,759.5,158,144
MR3874,2025-05-25,VT-EV70,1012,CCU,JAI,2025-05-25T14:17:00Z,2025-05-25T15:06:00Z,2025-05-25T16:49:00Z,2025-05-25T17:36:00Z,49,45,93,0,0,139,1425.6,150,140
MR3875,2025-05-25,VT-OT82,1117,BLR,GOI,2025-05-25T01:30:00Z,2025-05-25T01:43:00Z,2025-05-25T02:51:00Z,2025-05-25T03:05:00Z,13,6,,0,0,109,355.0,82,65
MR3876,2025-05-25,VT-OT82,1043,GOI,LKO,2025-05-25T03:40:00Z,2025-05-25T03:44:00Z,2025-05-25T06:12:00Z,2025-05-25T06:28:00Z,-45,4,,0,0,130,534.4,164,143
MR3877,2025-05-25,VT-OT82,1001,LKO,BOM,2025-05-25T07:19:00Z,2025-05-25T09:25:00Z,2025-05-25T09:33:00Z,2025-05-25T11:37:00Z,126,120,71,0,0,132,688.7,132,117
MR3878,2025-05-25,VT-OT82,1006,BOM,GOI,2025-05-25T12:18:00Z,2025-05-25T12:52:00Z,2025-05-25T13:34:00Z,2025-05-25T14:13:00Z,34,37,36,0,0,134,2439.2,81,65
MR3879,2025-05-25,VT-NH67,1034,PNQ,MAA,2025-05-25T01:45:00Z,2025-05-25T03:56:00Z,2025-05-25T03:37:00Z,2025-05-25T05:57:00Z,131,125,51,0,0,110,351.3,121,97
MR3880,2025-05-25,VT-NH67,1105,MAA,HYD,2025-05-25T06:31:00Z,2025-05-25T06:31:00Z,2025-05-25T07:53:00Z,2025-05-25T08:12:00Z,0,2,,0,0,134,693.1,101,73
MR3881,2025-05-25,VT-NH67,1054,HYD,GOI,2025-05-25T08:54:00Z,2025-05-25T09:54:00Z,2025-05-25T10:19:00Z,2025-05-25T11:24:00Z,60,61,36,0,0,122,472.4,90,72
MR3882,2025-05-25,VT-NH67,1057,GOI,COK,2025-05-25T12:27:00Z,2025-05-25T12:27:00Z,2025-05-25T13:59:00Z,2025-05-25T14:01:00Z,0,12,,0,0,112,416.5,94,75
MR3883,2025-05-25,VT-NH67,1068,COK,PNQ,2025-05-25T15:04:00Z,2025-05-25T15:04:00Z,2025-05-25T16:59:00Z,2025-05-25T17:10:00Z,0,0,,0,0,167,553.0,126,100
