flight_id,flight_date,tail_number,route_id,origin,dest,sched_dep_utc,actual_dep_utc,sched_arr_utc,actual_arr_utc,dep_delay_min,arr_delay_min,delay_code,cancelled,diverted,passengers,cargo_kg,block_min,air_min
MR3262,2025-05-20,VT-CQ40,1053,GOI,AMD,2025-05-20T08:43:00Z,2025-05-20T10:29:00Z,2025-05-20T10:30:00Z,2025-05-20T12:19:00Z,106,106,73,0,0,65,347.8,110,98
MR3263,2025-05-20,VT-ZZ00,1119,AMD,GOI,2025-05-20T13:04:00Z,2025-05-20T13:04:00Z,2025-05-20T14:51:00Z,2025-05-20T14:49:00Z,0,2,,0,0,87,1820.1,105,94
MR3264,2025-05-20,VT-CQ40,1057,GOI,COK,2025-05-20T15:50:00Z,2025-05-20T17:24:00Z,2025-05-20T17:22:00Z,2025-05-20T18:50:00Z,94,96,89,0,0,97,1295.9,86,76
MR3265,2025-05-20,VT-CQ40,1109,COK,GOI,2025-05-20T19:52:00Z,2025-05-20T19:52:00Z,2025-05-20T21:24:00Z,2025-05-20T21:23:00Z,0,-7,,0,0,67,2082.2,91,76
MR3266,2025-05-20,VT-JN99,1067,AMD,PNQ,2025-05-20T02:45:00Z,2025-05-20T02:45:00Z,2025-05-20T04:08:00Z,2025-05-20T04:11:00Z,0,8,,0,0,65,2344.5,86,69
MR3267,2025-05-20,VT-JN99,1065,PNQ,AMD,2025-05-20T05:11:00Z,2025-05-20T05:19:00Z,2025-05-20T06:34:00Z,2025-05-20T06:43:00Z,8,12,,0,0,53,1277.8,84,66
MR3268,2025-05-20,VT-JN99,1091,AMD,JAI,2025-05-20T07:24:00Z,2025-05-20T08:12:00Z,2025-05-20T08:48:00Z,2025-05-20T09:40:00Z,48,44,51,0,0,39,1498.3,88,71
MR3269,2025-05-20,VT-JN99,1093,JAI,AMD,2025-05-20T10:50:00Z,2025-05-20T11:48:00Z,2025-05-20T12:14:00Z,2025-05-20T13:10:00Z,58,69,11,0,0,66,1952.2,82,69
MR3270,2025-05-20,VT-HI60,1046,GOI,DEL,2025-05-20T03:00:00Z,2025-05-20T03:00:00Z,2025-05-20T05:34:00Z,2025-05-20T05:46:00Z,0,-8,,0,0,89,2455.7,166,138
MR3271,2025-05-20,VT-HI60,1051,DEL,BLR,2025-05-20T06:22:00Z,2025-05-20T06:32:00Z,2025-05-20T09:10:00Z,2025-05-20T09:26:00Z,10,8,,0,0,69,1548.3,174,156
MR3272,2025-05-20,VT-HI60,1085,BLR,CCU,2025-05-20T10:28:00Z,2025-05-20T10:36:00Z,2025-05-20T13:08:00Z,2025-05-20T13:24:00Z,8,9,,0,0,64,223.9,168,148
MR3273,2025-05-20,VT-HI60,1073,CCU,LKO,2025-05-20T14:13:00Z,2025-05-20T14:14:00Z,2025-05-20T16:07:00Z,2025-05-20T16:17:00Z,1,-2,,0,0,58,1384.1,123,99
MR3274,2025-05-20,VT-OQ42,1002,MAA,DEL,2025-05-20T01:30:00Z,2025-05-20T01:32:00Z,2025-05-20T04:22:00Z,2025-05-20T04:29:00Z,2,4,,0,0,106,2081.6,177,162
MR3275,2025-05-20,VT-OQ42,1064,DEL,GOI,2025-05-20T05:20:00Z,2025-05-20T06:01:00Z,2025-05-20T07:54:00Z,2025-05-20T08:50:00Z,41,45,61,0,0,148,1209.5,169,143
MR3276,2025-05-20,VT-OQ42,1005,GOI,BOM,2025-05-20T09:42:00Z,2025-05-20T11:25:00Z,2025-05-20T10:58:00Z,2025-05-20T12:41:00Z,103,99,73,0,0,155,1290.1,76,58
MR3277,2025-05-20,VT-OQ42,1092,BOM,HYD,2025-05-20T13:31:00Z,2025-05-20T13:31:00Z,2025-05-20T15:03:00Z,2025-05-20T15:16:00Z,0,1,,0,0,159,2308.9,105,82
MR3278,2025-05-20,VT-NB13,1028,BOM,CCU,2025-05-20T02:30:00Z,2025-05-20T02:44:00Z,2025-05-20T05:23:00Z,2025-05-20T05:49:00Z,14,26,,0,0,172,1515.5,185,163
MR3279,2025-05-20,VT-NB13,1089,CCU,DEL,2025-05-20T06:41:00Z,2025-05-20T06:41:00Z,2025-05-20T09:08:00Z,2025-05-20T09:05:00Z,0,-8,,0,0,155,845.8,144,130
MR3280,2025-05-20,VT-NB13,1016,DEL,AMD,2025-05-20T09:54:00Z,2025-05-20T12:02:00Z,2025-05-20T11:36:00Z,2025-05-20T13:49:00Z,128,121,89,0,0,114,1277.6,107,87
MR3281,2025-05-20,VT-NB13,1107,AMD,MAA,2025-05-20T14:26:00Z,2025-05-20T14:26:00Z,2025-05-20T16:52:00Z,2025-05-20T17:04:00Z,0,3,,0,0,181,357.3,158,135
MR3282,2025-05-20,VT-NB13,1099,MAA,AMD,2025-05-20T17:58:00Z,2025-05-20T17:58:00Z,2025-05-20T20:24:00Z,2025-05-20T20:37:00Z,0,5,,0,0,174,849.9,159,138
MR3283,2025-05-20,VT-AX45,1057,GOI,COK,2025-05-20T03:30:00Z,2025-05-20T03:30:00Z,2025-05-20T05:02:00Z,2025-05-20T05:15:00Z,0,-3,,0,0,115,964.9,105,80
MR3284,2025-05-20,,1068,COK,PNQ,2025-05-20T06:08:00Z,2025-05-20T07:06:00Z,2025-05-20T08:03:00Z,2025-05-20T09:09:00Z,58,65,89,0,0,137,1355.1,123,102
MR3285,2025-05-20,VT-AX45,1026,PNQ,JAI,2025-05-20T09:49:00Z,2025-05-20T09:49:00Z,2025-05-20T11:42:00Z,2025-05-20T11:50:00Z,0,9,,0,0,94,2445.5,121,100
MR3286,2025-05-20,VT-SR39,1033,LKO,MAA,2025-05-20T01:30:00Z,2025-05-20T02:26:00Z,2025-05-20T04:05:00Z,2025-05-20T05:08:00Z,56,60,71,0,0,130,961.3,162,144
MR3287,2025-05-20,VT-SR39,1040,MAA,COK,2025-05-20T06:17:00Z,2025-05-20T06:17:00Z,2025-05-20T07:40:00Z,2025-05-20T07:37:00Z,0,2,,0,0,138,470.9,80,66
MR3288,2025-05-20,VT-SR39,1109,COK,GOI,2025-05-20T08:27:00Z,2025-05-20T08:27:00Z,2025-05-20T09:59:00Z,2025-05-20T10:02:00Z,0,0,,0,0,110,1906.3,95,78
MR3289,2025-05-20,VT-SR39,1046,GOI,DEL,2025-05-20T11:01:00Z,2025-05-20T11:56:00Z,2025-05-20T13:35:00Z,2025-05-20T14:31:00Z,55,60,36,0,0,109,456.6,155,137
MR3290,2025-05-20,VT-EI46,1087,BLR,AMD,2025-05-20T01:00:00Z,2025-05-20T02:41:00Z,2025-05-20T03:14:00Z,2025-05-20T04:57:00Z,101,106,71,0,0,175,1106.8,136,121
MR3291,2025-05-20,VT-EI46,1114,AMD,BLR,2025-05-20T05:28:00Z,2025-05-20T07:55:00Z,2025-05-20T07:42:00Z,2025-05-20T10:13:00Z,147,147,41,0,0,109,2143.2,138,119
MR3292,2025-05-20,VT-EI46,1085,BLR,CCU,2025-05-20T11:01:00Z,2025-05-20T12:08:00Z,2025-05-20T13:41:00Z,2025-05-20T15:05:00Z,67,76,41,0,0,140,1200.8,177,149
MR3293,2025-05-20,VT-EI46,1012,CCU,JAI,2025-05-20T16:10:00Z,2025-05-20T16:10:00Z,2025-05-20T18:42:00Z,2025-05-20T18:41:00Z,0,7,,0,0,177,732.6,151,136
MR3294,2025-05-20,VT-EI46,1113,JAI,BOM,2025-05-20T19:21:00Z,2025-05-20T21:43:00Z,2025-05-20T21:12:00Z,2025-05-20T23:38:00Z,142,150,81,0,0,158,1280.0,115,94
MR3295,2025-05-20,VT-XE40,1009,BLR,JAI,2025-05-20T03:00:00Z,2025-05-20T03:07:00Z,2025-05-20T05:35:00Z,2025-05-20T05:50:00Z,7,0,,0,0,105,790.9,163,143
MR3296,2025-05-20,VT-XE40,1030,JAI,CCU,2025-05-20T06:23:00Z,2025-05-20T06:34:00Z,2025-05-20T08:55:00Z,2025-05-20T09:15:00Z,11,20,,0,0,130,947.6,161,140
MR3297,2025-05-20,VT-XE40,1066,CCU,GOI,2025-05-20T09:47:00Z,2025-05-20T09:47:00Z,2025-05-20T12:43:00Z,2025-05-20T12:45:00Z,0,0,,0,0,107,283.8,178,161
MR3298,2025-05-20,VT-XE40,1100,GOI,PNQ,2025-05-20T13:16:00Z,2025-05-20T13:21:00Z,2025-05-20T14:27:00Z,2025-05-20T14:43:00Z,5,10,,0,0,172,1237.6,82,60
MR3299,2025-05-20,VT-RI84,1041,PNQ,BLR,2025-05-20T01:30:00Z,2025-05-20T01:31:00Z,2025-05-20T03:08:00Z,2025-05-20T03:05:00Z,1,1,,0,0,164,310.2,94,80
MR3300,2025-05-20,VT-RI84,1115,BLR,HYD,2025-05-20T03:48:00Z,2025-05-20T03:51:00Z,2025-05-20T05:06:00Z,2025-05-20T05:14:00Z,3,-3,,0,0,145,1334.0,83,62
MR3301,2025-05-20,VT-RI84,1094,HYD,PNQ,2025-05-20T05:58:00Z,2025-05-20T07:26:00Z,2025-05-20T07:21:00Z,2025-05-20T08:46:00Z,88,86,41,0,0,180,797.2,80,66
MR3302,2025-05-20,VT-RI84,1013,PNQ,COK,2025-05-20T09:36:00Z,2025-05-20T11:24:00Z,2025-05-20T11:31:00Z,2025-05-20T13:22:00Z,108,115,61,0,0,165,1873.9,118,98
MR3303,2025-05-20,VT-RI84,1000,COK,JAI,2025-05-20T13:58:00Z,2025-05-20T16:06:00Z,2025-05-20T16:57:00Z,2025-05-20T19:15:00Z,128,128,41,0,0,147,827.0,189,164
MR3304,2025-05-20,VT-DB93,1041,PNQ,BLR,2025-05-20T02:45:00Z,2025-05-20T04:06:00Z,2025-05-20T04:23:00Z,2025-05-20T05:47:00Z,81,92,61,0,0,165,583.3,101,85
MR3305,2025-05-20,VT-DB93,1117,BLR,GOI,2025-05-20T06:31:00Z,2025-05-20T07:47:00Z,2025-05-20T07:52:00Z,2025-05-20T09:09:00Z,76,75,71,0,0,170,796.8,82,71
MR3306,2025-05-20,VT-DB93,1046,GOI,DEL,2025-05-20T10:11:00Z,2025-05-20T12:04:00Z,2025-05-20T12:45:00Z,2025-05-20T14:56:00Z,113,117,81,0,0,135,2230.0,172,145
MR3307,2025-05-20,VT-VK17,1102,PNQ,CCU,2025-05-20T01:45:00Z,2025-05-20T03:47:00Z,2025-05-20T04:31:00Z,2025-05-20T06:40:00Z,122,119,11,0,0,156,1771.1,173,152
MR3308,2025-05-20,VT-VK17,1073,CCU,LKO,2025-05-20T07:29:00Z,2025-05-20T08:39:00Z,2025-05-20T09:23:00Z,2025-05-20T10:40:00Z,70,72,89,0,0,107,655.2,121,96
MR3309,2025-05-20,VT-PH70,1066,CCU,GOI,2025-05-20T02:15:00Z,2025-05-20T02:15:00Z,2025-05-20T05:11:00Z,2025-05-20T05:16:00Z,0,9,,0,0,142,2463.7,181,160
MR3310,2025-05-20,VT-PH70,1072,GOI,HYD,2025-05-20T06:02:00Z,2025-05-20T06:46:00Z,2025-05-20T07:27:00Z,2025-05-20T08:10:00Z,44,41,41,0,0,125,1330.6,84,72
MR3311,2025-05-20,VT-PG61,1073,CCU,LKO,2025-05-20T01:15:00Z,2025-05-20T01:15:00Z,2025-05-20T03:09:00Z,2025-05-20T03:18:00Z,0,6,,0,0,42,1514.2,123,106
MR3312,2025-05-20,VT-PG61,1061,LKO,PNQ,2025-05-20T04:14:00Z,2025-05-20T06:54:00Z,2025-05-20T06:25:00Z,2025-05-20T09:16:00Z,160,167,93,0,0,66,1852.3,142,115
MR3313,2025-05-20,VT-PG61,1022,PNQ,HYD,2025-05-20T10:25:00Z,2025-05-20T10:34:00Z,2025-05-20T11:48:00Z,2025-05-20T12:03:00Z,9,8,,0,0,39,2290.2,89,68
MR3314,2025-05-20,VT-PG61,1094,HYD,PNQ,2025-05-20T12:55:00Z,2025-05-20T12:55:00Z,2025-05-20T14:18:00Z,2025-05-20T14:18:00Z,0,2,,0,0,57,1543.1,83,71
MR3315,2025-05-20,VT-PG61,1065,PNQ,AMD,2025-05-20T15:19:00Z,2025-05-20T16:06:00Z,2025-05-20T16:42:00Z,2025-05-20T17:24:00Z,47,55,93,0,0,42,980.1,78,66
MR3279,2025-05-20,VT-NB13,1089,CCU,DEL,2025-05-20T06:41:00Z,2025-05-20T06:41:00Z,2025-05-20T09:08:00Z,2025-05-20T09:05:00Z,0,-8,,0,0,155,845.8,144,130
MR3231,2025-05-20,VT-CF18,1109,COK,GOI,2025-05-20T04:42:00Z,2025-05-20T06:42:00Z,2025-05-20T06:14:00Z,2025-05-20T08:12:00Z,120,124,61,0,0,185,2454.3,90,76
