flight_id,flight_date,tail_number,route_id,origin,dest,sched_dep_utc,actual_dep_utc,sched_arr_utc,actual_arr_utc,dep_delay_min,arr_delay_min,delay_code,cancelled,diverted,passengers,cargo_kg,block_min,air_min
MR2961,2025-05-17,VT-CF18,1005,GOI,BOM,2025-05-17T08:09:00Z,2025-05-17T08:21:00Z,2025-05-17T09:25:00Z,2025-05-17T09:44:00Z,12,23,,0,0,127,486.4,83,63
MR2962,2025-05-17,VT-SR28,1087,BLR,AMD,2025-05-17T03:15:00Z,2025-05-17T03:15:00Z,2025-05-17T05:29:00Z,2025-05-17T05:34:00Z,0,3,,0,0,96,892.0,139,125
MR2963,2025-05-17,VT-SR28,1067,AMD,PNQ,2025-05-17T06:34:00Z,2025-05-17T06:43:00Z,2025-05-17T07:57:00Z,2025-05-17T08:15:00Z,9,12,,0,0,90,1493.7,92,67
MR2964,2025-05-17,VT-SR28,1026,PNQ,JAI,2025-05-17T08:45:00Z,2025-05-17T11:33:00Z,2025-05-17T10:38:00Z,2025-05-17T13:28:00Z,168,171,71,0,0,90,438.3,115,105
MR2965,2025-05-17,VT-SR28,1038,JAI,DEL,2025-05-17T14:27:00Z,2025-05-17T14:40:00Z,2025-05-17T15:29:00Z,2025-05-17T15:45:00Z,13,7,,0,0,70,1359.8,65,50
MR2966,2025-05-17,VT-SR28,1016,DEL,AMD,2025-05-17T16:33:00Z,2025-05-17T16:33:00Z,2025-05-17T18:15:00Z,2025-05-17T18:17:00Z,0,5,,0,0,94,554.0,104,85
MR2967,2025-05-17,VT-JN99,1107,AMD,MAA,2025-05-17T01:45:00Z,2025-05-17T01:45:00Z,2025-05-17T04:11:00Z,2025-05-17T04:27:00Z,0,-8,,0,0,61,798.0,162,136
MR2968,2025-05-17,VT-JN99,1017,MAA,BLR,2025-05-17T05:26:00Z,2025-05-17T05:26:00Z,2025-05-17T06:31:00Z,2025-05-17T06:48:00Z,0,-4,,0,0,57,901.7,82,55
MR2969,2025-05-17,VT-JN99,1083,BLR,MAA,2025-05-17T07:39:00Z,2025-05-17T07:39:00Z,2025-05-17T08:44:00Z,2025-05-17T08:48:00Z,0,-3,,0,0,53,1102.9,69,48
MR2970,2025-05-17,VT-JN99,1096,MAA,CCU,2025-05-17T09:37:00Z,2025-05-17T11:03:00Z,2025-05-17T12:04:00Z,2025-05-17T13:39:00Z,86,83,93,0,0,45,1854.7,156,129
MR2971,2025-05-17,VT-JN99,1036,CCU,COK,2025-05-17T14:10:00Z,2025-05-17T16:41:00Z,2025-05-17T17:14:00Z,2025-05-17T19:42:00Z,151,147,93,0,0,45,463.9,181,167
MR2972,2025-05-17,VT-WC15,1076,PNQ,GOI,2025-05-17T01:30:00Z,2025-05-17T01:30:00Z,2025-05-17T02:41:00Z,2025-05-17T02:47:00Z,0,12,,0,0,170,1127.6,77,60
MR2973,2025-05-17,VT-WC15,1053,GOI,AMD,2025-05-17T03:18:00Z,2025-05-17T03:18:00Z,2025-05-17T05:05:00Z,2025-05-17T05:04:00Z,0,-8,,0,0,155,2102.5,106,93
MR2974,2025-05-17,VT-WC15,1078,AMD,COK,2025-05-17T06:11:00Z,2025-05-17T06:11:00Z,2025-05-17T08:44:00Z,2025-05-17T08:39:00Z,0,-3,,0,0,161,2321.0,148,136
MR2975,2025-05-17,VT-WC15,1021,COK,AMD,2025-05-17T09:32:00Z,2025-05-17T09:58:00Z,2025-05-17T12:05:00Z,2025-05-17T12:40:00Z,26,19,51,0,0,164,291.6,162,142
MR2976,2025-05-17,VT-QD90,1076,PNQ,GOI,2025-05-17T03:30:00Z,2025-05-17T06:02:00Z,2025-05-17T04:41:00Z,2025-05-17T07:18:00Z,152,158,93,0,0,153,1850.8,76,57
MR2977,2025-05-17,VT-QD90,1062,GOI,BLR,2025-05-17T08:22:00Z,2025-05-17T08:35:00Z,2025-05-17T09:43:00Z,2025-05-17T10:06:00Z,13,22,,0,0,158,695.6,91,64
MR2978,2025-05-17,VT-QD90,1009,BLR,JAI,2025-05-17T10:58:00Z,,2025-05-17T13:33:00Z,,,,,1,0,0,0.0,,
MR2979,2025-05-17,VT-QD90,1113,JAI,BOM,2025-05-17T14:22:00Z,2025-05-17T15:30:00Z,2025-05-17T16:13:00Z,2025-05-17T17:20:00Z,68,61,89,0,0,152,1594.7,110,99
MR2980,2025-05-17,VT-QD90,1028,BOM,CCU,2025-05-17T18:08:00Z,2025-05-17T18:08:00Z,2025-05-17T21:01:00Z,2025-05-17T20:59:00Z,0,-1,,0,0,143,1796.5,171,155
MR2981,2025-05-17,VT-AX45,1063,PNQ,BOM,2025-05-17T03:45:00Z,2025-05-17T03:45:00Z,2025-05-17T04:40:00Z,2025-05-17T04:48:00Z,0,11,,0,0,142,1705.2,63,47
MR2982,2025-05-17,VT-AX45,1092,BOM,HYD,2025-05-17T05:52:00Z,2025-05-17T05:52:00Z,2025-05-17T07:24:00Z,2025-05-17T07:23:00Z,0,-8,,0,0,130,1024.4,91,79
MR2983,2025-05-17,VT-VK17,1093,JAI,AMD,2025-05-17T02:15:00Z,2025-05-17T02:28:00Z,2025-05-17T03:39:00Z,2025-05-17T04:06:00Z,13,13,,0,0,119,1133.6,98,73
MR2984,2025-05-17,VT-VK17,1055,AMD,BOM,2025-05-17T05:04:00Z,2025-05-17T05:04:00Z,2025-05-17T06:21:00Z,2025-05-17T06:35:00Z,0,6,,0,0,135,1624.0,91,65
MR2985,2025-05-17,VT-XK17,1119,AMD,GOI,2025-05-17T03:00:00Z,2025-05-17T03:33:00Z,2025-05-17T04:47:00Z,2025-05-17T05:15:00Z,33,38,61,0,0,87,1381.2,102,89
MR2986,2025-05-17,VT-XK17,1072,GOI,HYD,2025-05-17T06:10:00Z,2025-05-17T06:10:00Z,2025-05-17T07:35:00Z,2025-05-17T07:47:00Z,0,-7,,0,0,124,2191.4,97,72
MR2987,2025-05-17,VT-XK17,1011,HYD,MAA,2025-05-17T08:51:00Z,2025-05-17T08:51:00Z,2025-05-17T10:13:00Z,2025-05-17T10:17:00Z,0,9,,0,0,124,203.9,86,73
MR2976,2025-05-17,VT-QD90,1076,PNQ,GOI,2025-05-17T03:30:00Z,2025-05-17T06:02:00Z,2025-05-17T04:41:00Z,2025-05-17T07:18:00Z,152,158,93,0,0,153,1850.8,76,57
MR2951,2025-05-17,VT-SR39,1118,HYD,CCU,2025-05-17T07:26:00Z,2025-05-17T07:26:00Z,2025-05-17T09:42:00Z,2025-05-17T09:39:00Z,0,3,,0,0,102,2165.8,133,118
