flight_id,flight_date,tail_number,route_id,origin,dest,sched_dep_utc,actual_dep_utc,sched_arr_utc,actual_arr_utc,dep_delay_min,arr_delay_min,delay_code,cancelled,diverted,passengers,cargo_kg,block_min,air_min
MR2586,2025-05-14,VT-QD90,1067,AMD,PNQ,2025-05-14T13:05:00Z,2025-05-14T15:00:00Z,2025-05-14T14:28:00Z,2025-05-14T16:21:00Z,115,117,73,0,0,174,1674.1,81,71
MR2587,2025-05-14,VT-QD90,1076,PNQ,GOI,2025-05-14T17:10:00Z,2025-05-14T17:10:00Z,2025-05-14T18:21:00Z,2025-05-14T18:26:00Z,0,-1,,0,0,169,2290.9,76,63
MR2588,2025-05-14,VT-QD90,1072,GOI,HYD,2025-05-14T19:03:00Z,2025-05-14T19:03:00Z,2025-05-14T20:28:00Z,2025-05-14T20:43:00Z,0,6,,0,0,119,1489.1,100,76
MR2589,2025-05-14,VT-LG97,1002,MAA,DEL,2025-05-14T02:00:00Z,2025-05-14T04:48:00Z,2025-05-14T04:52:00Z,2025-05-14T07:43:00Z,168,164,73,0,0,125,300.4,175,164
MR2590,2025-05-14,VT-LG97,1090,DEL,MAA,2025-05-14T08:47:00Z,2025-05-14T08:47:00Z,2025-05-14T11:39:00Z,2025-05-14T11:49:00Z,0,-5,,0,0,133,621.4,182,154
MR2591,2025-05-14,VT-OQ42,1117,BLR,GOI,2025-05-14T01:30:00Z,2025-05-14T01:30:00Z,2025-05-14T02:51:00Z,2025-05-14T02:59:00Z,0,0,,0,0,120,517.8,89,72
MR2592,2025-05-14,VT-OQ42,1100,GOI,PNQ,2025-05-14T03:46:00Z,2025-05-14T06:22:00Z,2025-05-14T04:57:00Z,2025-05-14T07:43:00Z,156,152,36,0,0,124,1877.9,81,60
MR2593,2025-05-14,VT-OQ42,1076,PNQ,GOI,2025-05-14T08:21:00Z,,2025-05-14T09:32:00Z,,,,,1,0,0,0.0,,
MR2594,2025-05-14,VT-OQ42,1057,GOI,COK,2025-05-14T10:44:00Z,2025-05-14T10:44:00Z,2025-05-14T12:16:00Z,2025-05-14T12:20:00Z,0,9,,0,0,129,1686.8,96,74
MR2595,2025-05-14,VT-OQ42,1004,COK,BLR,2025-05-14T13:26:00Z,2025-05-14T14:38:00Z,2025-05-14T14:38:00Z,2025-05-14T15:49:00Z,72,68,51,0,0,128,1428.0,71,56
MR2596,2025-05-14,VT-SR39,1047,MAA,PNQ,2025-05-14T03:15:00Z,2025-05-14T03:16:00Z,2025-05-14T05:07:00Z,2025-05-14T05:07:00Z,1,8,,0,0,115,2334.0,111,100
MR2597,2025-05-14,VT-SR39,1076,PNQ,GOI,2025-05-14T05:52:00Z,2025-05-14T05:52:00Z,2025-05-14T07:03:00Z,2025-05-14T07:12:00Z,0,-5,,0,0,86,1186.2,80,54
MR2598,2025-05-14,VT-SR39,1005,GOI,BOM,2025-05-14T08:19:00Z,2025-05-14T08:19:00Z,2025-05-14T09:35:00Z,2025-05-14T09:50:00Z,0,-7,,0,0,106,1013.1,91,63
MR2599,2025-05-14,VT-SR39,1071,BOM,JAI,2025-05-14T10:46:00Z,2025-05-14T12:26:00Z,2025-05-14T12:37:00Z,2025-05-14T14:24:00Z,100,105,11,0,0,91,1587.6,118,96
MR2600,2025-05-14,VT-NB13,1075,LKO,DEL,2025-05-14T03:15:00Z,2025-05-14T05:15:00Z,2025-05-14T04:34:00Z,2025-05-14T06:36:00Z,120,129,93,0,0,119,1349.0,81,69
MR2601,2025-05-14,VT-NB13,1088,DEL,BOM,2025-05-14T07:10:00Z,2025-05-14T07:23:00Z,2025-05-14T09:18:00Z,2025-05-14T09:45:00Z,13,7,,0,0,151,2272.7,142,119
MR2602,2025-05-14,VT-RD58,1114,AMD,BLR,2025-05-14T02:30:00Z,2025-05-14T02:30:00Z,2025-05-14T04:44:00Z,2025-05-14T04:57:00Z,0,5,,0,0,63,419.5,147,122
MR2603,2025-05-14,VT-RD58,1117,BLR,GOI,2025-05-14T05:59:00Z,2025-05-14T05:59:00Z,2025-05-14T07:20:00Z,2025-05-14T07:36:00Z,0,1,,0,0,48,465.1,97,72
MR2604,2025-05-14,VT-RD58,1053,GOI,AMD,2025-05-14T08:45:00Z,2025-05-14T10:54:00Z,2025-05-14T10:32:00Z,2025-05-14T12:55:00Z,129,138,89,0,0,59,2207.7,121,93
MR2605,2025-05-14,VT-RD58,1119,AMD,GOI,2025-05-14T14:04:00Z,2025-05-14T14:24:00Z,2025-05-14T15:51:00Z,2025-05-14T16:20:00Z,20,21,11,0,0,61,1941.5,116,95
MR2606,2025-05-14,VT-RD58,1098,GOI,CCU,2025-05-14T17:13:00Z,2025-05-14T19:05:00Z,2025-05-14T20:09:00Z,2025-05-14T22:18:00Z,112,106,93,0,0,51,395.0,193,166
MR2607,2025-05-14,VT-CQ40,1097,MAA,GOI,2025-05-14T01:45:00Z,2025-05-14T01:49:00Z,2025-05-14T03:24:00Z,2025-05-14T03:41:00Z,4,1,,0,0,79,747.8,112,88
MR2608,2025-05-14,VT-CQ40,1005,GOI,BOM,2025-05-14T04:11:00Z,2025-05-14T05:55:00Z,2025-05-14T05:27:00Z,2025-05-14T07:11:00Z,104,100,73,0,0,100,284.9,76,62
MR2609,2025-05-14,VT-CQ40,1008,BOM,LKO,2025-05-14T07:57:00Z,2025-05-14T08:40:00Z,2025-05-14T10:11:00Z,2025-05-14T10:59:00Z,43,37,36,0,0,69,2004.0,139,116
MR2610,2025-05-14,VT-CQ40,1027,LKO,JAI,2025-05-14T11:32:00Z,2025-05-14T11:34:00Z,2025-05-14T12:58:00Z,2025-05-14T13:11:00Z,2,11,,0,0,98,2076.1,97,69
MR2611,2025-05-14,VT-VK17,1058,BOM,DEL,2025-05-14T01:15:00Z,2025-05-14T01:29:00Z,2025-05-14T03:23:00Z,2025-05-14T03:40:00Z,14,18,,0,0,106,2376.6,131,110
MR2612,2025-05-14,VT-VK17,1111,DEL,PNQ,2025-05-14T04:39:00Z,2025-05-14T04:39:00Z,2025-05-14T06:48:00Z,2025-05-14T07:00:00Z,0,-7,,0,0,152,454.9,141,113
MR2613,2025-05-14,VT-VK17,1065,PNQ,AMD,2025-05-14T07:58:00Z,2025-05-14T07:58:00Z,2025-05-14T09:21:00Z,2025-05-14T09:16:00Z,0,5,,0,0,99,1197.3,78,68
MR2614,2025-05-14,VT-VK17,1114,AMD,BLR,2025-05-14T09:58:00Z,2025-05-14T09:58:00Z,2025-05-14T12:12:00Z,2025-05-14T12:16:00Z,0,-7,,0,0,108,1198.6,138,118
MR2615,2025-05-14,VT-VK17,1117,BLR,GOI,2025-05-14T13:05:00Z,2025-05-14T13:05:00Z,2025-05-14T14:26:00Z,2025-05-14T14:23:00Z,0,4,,0,0,124,486.3,78,66
MR2616,2025-05-14,VT-WJ61,1003,LKO,HYD,2025-05-14T01:00:00Z,2025-05-14T01:52:00Z,2025-05-14T03:04:00Z,2025-05-14T04:09:00Z,52,64,93,0,0,110,318.0,137,110
MR2617,2025-05-14,VT-WJ61,1011,HYD,MAA,2025-05-14T04:51:00Z,2025-05-14T06:44:00Z,2025-05-14T06:13:00Z,2025-05-14T08:07:00Z,113,114,71,0,0,148,1422.7,83,70
MR2618,2025-05-14,VT-WJ61,1096,MAA,CCU,2025-05-14T08:40:00Z,2025-05-14T08:40:00Z,2025-05-14T11:07:00Z,2025-05-14T11:05:00Z,0,2,,0,0,154,1945.7,145,134
MR2619,2025-05-14,VT-DB93,1041,PNQ,BLR,2025-05-14T03:30:00Z,2025-05-14T03:30:00Z,2025-05-14T05:08:00Z,2025-05-14T05:02:00Z,0,8,,0,0,111,1255.2,92,80
MR2620,2025-05-14,VT-DB93,1052,BLR,BOM,2025-05-14T06:04:00Z,2025-05-14T08:04:00Z,2025-05-14T07:50:00Z,2025-05-14T09:59:00Z,120,116,81,0,0,182,237.6,115,94
MR2621,2025-05-14,VT-DB93,1028,BOM,CCU,2025-05-14T11:09:00Z,2025-05-14T13:56:00Z,2025-05-14T14:02:00Z,2025-05-14T16:58:00Z,167,162,51,0,0,106,1745.3,182,156
MR2622,2025-05-14,VT-DB93,1036,CCU,COK,2025-05-14T17:50:00Z,2025-05-14T19:04:00Z,2025-05-14T20:54:00Z,2025-05-14T22:01:00Z,74,86,93,0,0,162,1473.9,177,167
MR2623,2025-05-14,VT-DB93,1081,COK,DEL,2025-05-14T23:00:00Z,2025-05-15T00:56:00Z,2025-05-15T02:13:00Z,2025-05-15T04:07:00Z,116,115,51,0,0,142,2315.3,191,175
MR2624,2025-05-14,VT-AX45,1019,COK,CCU,2025-05-14T01:45:00Z,2025-05-14T01:58:00Z,2025-05-14T04:49:00Z,2025-05-14T04:58:00Z,13,25,,0,0,80,477.2,180,168
MR2625,2025-05-14,VT-AX45,1089,CCU,DEL,2025-05-14T06:01:00Z,2025-05-14T06:01:00Z,2025-05-14T08:28:00Z,2025-05-14T08:37:00Z,0,-7,,0,0,104,1626.0,156,129
MR2626,2025-05-14,VT-AX45,1088,DEL,BOM,2025-05-14T09:22:00Z,2025-05-14T09:22:00Z,2025-05-14T11:30:00Z,2025-05-14T11:38:00Z,0,4,,0,0,118,1193.4,136,114
MR2627,2025-05-14,VT-AX45,1028,BOM,CCU,2025-05-14T12:12:00Z,2025-05-14T12:15:00Z,2025-05-14T15:05:00Z,2025-05-14T15:09:00Z,3,3,,0,0,115,1638.4,174,156
MR2628,2025-05-14,VT-AX45,1073,CCU,LKO,2025-05-14T15:49:00Z,2025-05-14T18:02:00Z,2025-05-14T17:43:00Z,2025-05-14T20:10:00Z,133,142,89,0,0,93,443.8,128,105
MR2629,2025-05-14,VT-VU92,1053,GOI,AMD,2025-05-14T03:15:00Z,2025-05-14T04:57:00Z,2025-05-14T05:02:00Z,2025-05-14T06:47:00Z,102,96,11,0,0,91,305.6,110,89
MR2630,2025-05-14,VT-VU92,1031,AMD,CCU,2025-05-14T07:35:00Z,2025-05-14T07:35:00Z,2025-05-14T10:27:00Z,2025-05-14T10:23:00Z,0,-4,,0,0,86,599.7,168,158
MR2631,2025-05-14,VT-VU92,1036,CCU,COK,2025-05-14T10:58:00Z,2025-05-14T12:43:00Z,2025-05-14T14:02:00Z,2025-05-14T15:53:00Z,105,108,93,0,0,81,1499.0,190,174
MR2632,2025-05-14,VT-VU92,1000,COK,JAI,2025-05-14T16:48:00Z,2025-05-14T16:48:00Z,2025-05-14T19:47:00Z,2025-05-14T20:00:00Z,0,8,,0,0,116,598.5,192,167
MR2633,2025-05-14,VT-VU92,1032,JAI,HYD,2025-05-14T21:04:00Z,2025-05-14T21:24:00Z,2025-05-14T23:09:00Z,2025-05-14T23:37:00Z,20,25,73,0,0,124,2271.1,133,113
MR2634,2025-05-14,VT-CF18,1090,DEL,MAA,2025-05-14T03:30:00Z,2025-05-14T04:12:00Z,2025-05-14T06:22:00Z,2025-05-14T07:22:00Z,42,52,41,0,0,171,1683.2,190,163
MR2635,2025-05-14,VT-CF18,1040,MAA,COK,2025-05-14T08:20:00Z,2025-05-14T08:20:00Z,2025-05-14T09:43:00Z,2025-05-14T09:43:00Z,0,10,,0,0,123,744.0,83,73
MR2636,2025-05-14,VT-YK23,1009,BLR,JAI,2025-05-14T03:45:00Z,2025-05-14T03:45:00Z,2025-05-14T06:20:00Z,2025-05-14T06:25:00Z,0,7,,0,0,114,1774.6,160,139
MR2637,2025-05-14,VT-YK23,1030,JAI,CCU,2025-05-14T07:19:00Z,2025-05-14T07:28:00Z,2025-05-14T09:51:00Z,2025-05-14T09:52:00Z,9,4,,0,0,169,2115.9,144,134
MR2638,2025-05-14,VT-EI46,1029,COK,HYD,2025-05-14T03:00:00Z,2025-05-14T03:00:00Z,2025-05-14T04:44:00Z,2025-05-14T04:59:00Z,0,-6,,0,0,129,1749.3,119,96
MR2639,2025-05-14,,1112,HYD,DEL,2025-05-14T05:56:00Z,2025-05-14T08:40:00Z,2025-05-14T08:12:00Z,2025-05-14T11:05:00Z,164,166,36,0,0,180,1399.9,145,124
MR2640,2025-05-14,VT-EI46,1051,DEL,BLR,2025-05-14T11:45:00Z,2025-05-14T11:45:00Z,2025-05-14T14:33:00Z,2025-05-14T14:35:00Z,0,-1,,0,1,152,1618.5,170,151
MR2641,2025-05-14,VT-EI46,1117,BLR,GOI,2025-05-14T15:12:00Z,2025-05-14T15:24:00Z,2025-05-14T16:33:00Z,2025-05-14T16:40:00Z,12,18,,0,0,105,631.7,76,65
MR2642,2025-05-14,VT-EI46,1057,GOI,COK,2025-05-14T17:11:00Z,2025-05-14T18:06:00Z,2025-05-14T18:43:00Z,2025-05-14T19:52:00Z,55,55,41,0,0,172,535.0,106,81
MR2643,2025-05-14,VT-EV70,1043,GOI,LKO,2025-05-14T01:15:00Z,2025-05-14T02:27:00Z,2025-05-14T03:47:00Z,2025-05-14T04:51:00Z,72,81,36,0,0,137,1057.3,144,134
MR2644,2025-05-14,VT-EV70,1003,LKO,HYD,2025-05-14T05:38:00Z,2025-05-14T05:41:00Z,2025-05-14T07:42:00Z,2025-05-14T07:43:00Z,3,7,,0,0,155,1995.8,122,110
MR2645,2025-05-14,VT-EV70,1082,HYD,JAI,2025-05-14T08:33:00Z,2025-05-14T08:49:00Z,2025-05-14T10:38:00Z,2025-05-14T10:56:00Z,16,28,36,0,0,153,1570.3,127,116
MR2646,2025-05-14,VT-EV70,1059,JAI,BLR,2025-05-14T11:54:00Z,2025-05-14T14:06:00Z,2025-05-14T14:29:00Z,2025-05-14T16:52:00Z,132,141,73,0,0,121,802.2,166,142
MR2647,2025-05-14,VT-WC15,1115,BLR,HYD,2025-05-14T01:30:00Z,2025-05-14T02:39:00Z,2025-05-14T02:48:00Z,2025-05-14T03:58:00Z,69,81,11,0,0,141,2426.7,79,63
MR2648,2025-05-14,VT-WC15,1011,HYD,MAA,2025-05-14T04:57:00Z,2025-05-14T04:57:00Z,2025-05-14T06:19:00Z,2025-05-14T06:23:00Z,0,-1,,0,0,168,2074.4,86,70
MR2649,2025-05-14,VT-WC15,1097,MAA,GOI,2025-05-14T07:26:00Z,2025-05-14T07:26:00Z,2025-05-14T09:05:00Z,2025-05-14T09:04:00Z,0,-1,,0,0,117,2293.8,98,84
MR2650,2025-05-14,VT-WC15,1098,GOI,CCU,2025-05-14T10:14:00Z,2025-05-14T10:14:00Z,2025-05-14T13:10:00Z,2025-05-14T13:17:00Z,0,-5,,0,0,143,273.7,183,165
MR2651,2025-05-14,VT-HI60,1004,COK,BLR,2025-05-14T03:45:00Z,2025-05-14T06:17:00Z,2025-05-14T04:57:00Z,2025-05-14T07:36:00Z,152,164,36,0,0,99,2250.6,79,58
MR2652,2025-05-14,VT-HI60,1083,BLR,MAA,2025-05-14T08:19:00Z,2025-05-14T08:20:00Z,2025-05-14T09:24:00Z,2025-05-14T09:35:00Z,1,10,,0,0,90,2328.5,75,57
MR2653,2025-05-14,VT-HI60,1105,MAA,HYD,2025-05-14T10:14:00Z,2025-05-14T10:58:00Z,2025-05-14T11:36:00Z,2025-05-14T12:20:00Z,44,49,81,0,0,65,569.6,82,66
MR2654,2025-05-14,VT-HL46,1102,PNQ,CCU,2025-05-14T02:30:00Z,2025-05-14T02:30:00Z,2025-05-14T05:16:00Z,2025-05-14T05:28:00Z,0,10,,0,0,119,1770.4,178,155
MR2655,2025-05-14,VT-HL46,1073,CCU,LKO,2025-05-14T06:27:00Z,2025-05-14T07:03:00Z,2025-05-14T08:21:00Z,2025-05-14T09:01:00Z,36,39,61,0,0,124,1186.4,118,103
MR2656,2025-05-14,VT-JN99,1119,AMD,GOI,2025-05-14T02:00:00Z,2025-05-14T03:00:00Z,2025-05-14T03:47:00Z,2025-05-14T04:57:00Z,60,67,51,0,0,59,976.1,117,96
MR2657,2025-05-14,VT-JN99,1100,GOI,PNQ,2025-05-14T05:37:00Z,2025-05-14T05:37:00Z,2025-05-14T06:48:00Z,2025-05-14T06:55:00Z,0,-5,,0,0,38,2269.6,78,62
MR2658,2025-05-14,VT-JN99,1013,PNQ,COK,2025-05-14T07:57:00Z,2025-05-14T08:09:00Z,2025-05-14T09:52:00Z,2025-05-14T10:18:00Z,12,18,,0,0,56,1035.3,129,105
MR2659,2025-05-14,VT-JN99,1004,COK,BLR,2025-05-14T11:21:00Z,2025-05-14T11:21:00Z,2025-05-14T12:33:00Z,2025-05-14T12:46:00Z,0,-2,,0,0,57,1944.2,85,60
MR2660,2025-05-14,VT-UF78,1023,BOM,MAA,2025-05-14T02:00:00Z,2025-05-14T02:18:00Z,2025-05-14T04:01:00Z,2025-05-14T04:35:00Z,18,13,81,0,0,127,1595.2,137,109
MR2661,2025-05-14,VT-UF78,1047,MAA,PNQ,2025-05-14T05:10:00Z,2025-05-14T05:10:00Z,2025-05-14T07:02:00Z,2025-05-14T07:11:00Z,0,0,,0,0,169,1633.6,121,94
MR2662,2025-05-14,VT-ZZ00,1119,AMD,GOI,2025/13/01 99:61,2025-05-14T02:30:00Z,2025-05-14T04:17:00Z,2025-05-14T04:16:00Z,0,1,,0,0,52,556.0,106,92
MR2663,2025-05-14,VT-PG61,1098,GOI,CCU,2025-05-14T05:26:00Z,2025-05-14T05:26:00Z,2025-05-14T08:22:00Z,2025-05-14T08:28:00Z,0,5,,0,0,44,1428.2,182,161
MR2664,2025-05-14,VT-PG61,1007,CCU,MAA,2025-05-14T09:15:00Z,2025-05-14T10:46:00Z,2025-05-14T11:42:00Z,2025-05-14T13:07:00Z,91,90,89,0,0,54,1017.0,141,130
MR2665,2025-05-14,VT-PG61,1097,MAA,GOI,2025-05-14T13:54:00Z,2025-05-14T13:54:00Z,2025-05-14T15:33:00Z,2025-05-14T15:41:00Z,0,-2,,0,0,51,1161.6,107,91
MR2666,2025-05-14,VT-UL30,1096,MAA,CCU,2025-05-14T01:00:00Z,2025-05-14T01:03:00Z,2025-05-14T03:27:00Z,2025-05-14T03:30:00Z,3,-5,,0,0,68,869.7,147,133
MR2667,2025-05-14,VT-UL30,1073,CCU,LKO,2025-05-14T04:05:00Z,2025-05-14T04:40:00Z,2025-05-14T05:59:00Z,2025-05-14T06:35:00Z,35,34,51,0,0,64,1551.6,115,101
MR2668,2025-05-14,VT-CU64,1029,COK,HYD,2025-05-14T01:15:00Z,2025-05-14T04:15:00Z,2025-05-14T02:59:00Z,2025-05-14T05:51:00Z,180,181,89,0,0,122,2375.9,96,86
MR2669,2025-05-14,VT-CU64,1011,HYD,MAA,2025-05-14T06:40:00Z,2025-05-14T06:40:00Z,2025-05-14T08:02:00Z,2025-05-14T08:09:00Z,0,-3,,0,0,99,594.4,89,67
MR2670,2025-05-14,VT-CU64,1042,MAA,LKO,2025-05-14T09:17:00Z,,2025-05-14T11:52:00Z,,,,61,1,0,0,0.0,,
MR2671,2025-05-14,VT-CU64,1077,LKO,BLR,2025-05-14T15:09:00Z,2025-05-14T15:10:00Z,2025-05-14T17:46:00Z,2025-05-14T17:42:00Z,1,7,,0,0,105,963.8,152,139
MR2672,2025-05-14,VT-CU64,1110,BLR,DEL,2025-05-14T18:48:00Z,2025-05-14T18:48:00Z,2025-05-14T21:36:00Z,2025-05-14T21:40:00Z,0,4,,0,0,104,2198.9,172,158
MR2673,2025-05-14,VT-BH82,1040,MAA,COK,2025-05-14T02:30:00Z,2025-05-14T04:14:00Z,2025-05-14T03:53:00Z,2025-05-14T05:53:00Z,104,112,93,0,0,150,1167.0,99,71
MR2674,2025-05-14,VT-BH82,1000,COK,JAI,2025-05-14T06:32:00Z,2025-05-14T06:56:00Z,2025-05-14T09:31:00Z,2025-05-14T10:03:00Z,24,16,51,0,0,108,1259.7,187,169
MR2675,2025-05-14,VT-BH82,1113,JAI,BOM,2025-05-14T10:48:00Z,2025-05-14T12:22:00Z,2025-05-14T12:39:00Z,2025-05-14T14:17:00Z,94,91,36,0,0,125,1456.6,115,102
MR2676,2025-05-14,VT-BH82,1028,BOM,CCU,2025-05-14T15:26:00Z,2025-05-14T15:26:00Z,2025-05-14T18:19:00Z,2025-05-14T18:28:00Z,0,7,,0,0,142,2372.6,182,163
MR2677,2025-05-14,VT-BH82,1104,CCU,HYD,2025-05-14T19:33:00Z,2025-05-14T19:33:00Z,2025-05-14T21:49:00Z,2025-05-14T21:57:00Z,0,-2,,0,0,133,226.7,144,123
MR2678,2025-05-14,VT-WK37,1007,CCU,MAA,2025-05-14T01:00:00Z,2025-05-14T01:00:00Z,2025-05-14T03:27:00Z,2025-05-14T03:29:00Z,0,4,,0,0,111,912.4,149,129
MR2679,2025-05-14,VT-WK37,1047,MAA,PNQ,2025-05-14T04:32:00Z,2025-05-14T04:38:00Z,2025-05-14T06:24:00Z,2025-05-14T06:33:00Z,6,14,,0,0,134,1214.3,115,104
MR2680,2025-05-14,VT-WK37,1041,PNQ,BLR,2025-05-14T07:26:00Z,2025-05-14T07:26:00Z,2025-05-14T09:04:00Z,2025-05-14T09:01:00Z,0,-5,,0,0,124,257.2,95,81
MR2610,2025-05-14,VT-CQ40,1027,LKO,JAI,2025-05-14T11:32:00Z,2025-05-14T11:34:00Z,2025-05-14T12:58:00Z,2025-05-14T13:11:00Z,2,11,,0,0,98,2076.1,97,69
MR2582,2025-05-14,VT-RO27,1031,AMD,CCU,2025-05-14T02:15:00Z,2025-05-14T02:23:00Z,2025-05-14T05:07:00Z,2025-05-14T05:15:00Z,8,11,,0,0,99,1045.2,172,156
