flight_id,flight_date,tail_number,route_id,origin,dest,sched_dep_utc,actual_dep_utc,sched_arr_utc,actual_arr_utc,dep_delay_min,arr_delay_min,delay_code,cancelled,diverted,passengers,cargo_kg,block_min,air_min
MR1028,2025-05-01,VT-OT82,1119,AMD,GOI,2025-05-01T01:00:00Z,2025-05-01T01:00:00Z,2025-05-01T02:47:00Z,2025-05-01T02:47:00Z,0,9,,0,0,118,1566.0,107,89
MR1029,2025-05-01,VT-OT82,1062,GOI,BLR,2025-05-01T03:47:00Z,2025-05-01T04:44:00Z,2025-05-01T05:08:00Z,2025-05-01T06:08:00Z,57,62,36,0,0,136,1310.2,84,71
MR1030,2025-05-01,VT-OT82,1110,BLR,DEL,2025-05-01T06:56:00Z,2025-05-01T06:57:00Z,2025-05-01T09:44:00Z,2025-05-01T09:44:00Z,1,1,,0,0,117,631.3,167,154
MR1031,2025-05-01,VT-LG97,1083,BLR,MAA,2025-05-01T03:00:00Z,2025-05-01T03:14:00Z,2025-05-01T04:05:00Z,2025-05-01T04:22:00Z,14,24,,0,0,113,1587.8,68,47
MR1032,2025-05-01,VT-LG97,1097,MAA,GOI,2025-05-01T05:32:00Z,2025-05-01T05:32:00Z,2025-05-01T07:11:00Z,2025-05-01T07:05:00Z,0,10,,0,0,82,2151.0,93,81
MR1033,2025-05-01,VT-LG97,1072,GOI,HYD,2025-05-01T07:51:00Z,2025-05-01T10:24:00Z,2025-05-01T09:16:00Z,2025-05-01T11:52:00Z,153,163,81,0,0,125,869.3,88,71
MR1034,2025-05-01,VT-LG97,1094,HYD,PNQ,2025-05-01T12:55:00Z,2025-05-01T12:56:00Z,2025-05-01T14:18:00Z,2025-05-01T14:19:00Z,1,-1,,0,0,107,2483.4,83,71
MR1035,2025-05-01,VT-AX45,1047,MAA,PNQ,2025-05-01T03:45:00Z,2025-05-01T03:52:00Z,2025-05-01T05:37:00Z,2025-05-01T05:39:00Z,7,6,,0,0,107,1808.4,107,94
MR1036,2025-05-01,VT-AX45,1065,PNQ,AMD,2025-05-01T06:30:00Z,2025-05-01T09:15:00Z,2025-05-01T07:53:00Z,2025-05-01T10:41:00Z,165,164,11,0,0,129,1148.6,86,69
MR1037,2025-05-01,VT-AX45,1039,AMD,LKO,2025-05-01T11:51:00Z,2025-05-01T11:51:00Z,2025-05-01T13:48:00Z,2025-05-01T13:57:00Z,0,-8,,0,0,105,1007.5,126,105
MR1038,2025-05-01,VT-AX45,1033,LKO,MAA,2025-05-01T15:01:00Z,2025-05-01T15:01:00Z,2025-05-01T17:36:00Z,2025-05-01T17:43:00Z,0,12,,0,0,126,2217.8,162,138
MR1039,2025-05-01,VT-CQ40,1050,JAI,MAA,2025-05-01T01:15:00Z,2025-05-01T01:15:00Z,2025-05-01T03:56:00Z,2025-05-01T03:55:00Z,0,-7,,0,0,84,1788.7,160,150
MR1040,2025-05-01,VT-CQ40,1040,MAA,COK,2025-05-01T04:33:00Z,2025-05-01T05:39:00Z,2025-05-01T05:56:00Z,2025-05-01T07:07:00Z,66,73,36,0,0,82,1813.0,88,66
MR1041,2025-05-01,VT-CQ40,1000,COK,JAI,2025-05-01T07:56:00Z,2025-05-01T07:56:00Z,2025-05-01T10:55:00Z,2025-05-01T11:10:00Z,0,8,,0,0,83,2329.6,194,167
MR1042,2025-05-01,VT-SR39,1007,CCU,MAA,2025-05-01T01:30:00Z,2025-05-01T02:28:00Z,2025-05-01T03:57:00Z,2025-05-01T04:54:00Z,58,64,71,0,0,82,2081.8,146,132
MR1043,2025-05-01,VT-SR39,1105,MAA,HYD,2025-05-01T05:49:00Z,2025-05-01T05:58:00Z,2025-05-01T07:11:00Z,2025-05-01T07:19:00Z,9,14,,0,0,94,551.3,81,64
MR1044,2025-05-01,VT-SR39,1106,HYD,BLR,2025-05-01T07:55:00Z,2025-05-01T07:59:00Z,2025-05-01T09:13:00Z,2025-05-01T09:36:00Z,4,8,,0,0,111,1650.5,97,70
MR1045,2025-05-01,VT-SR39,1110,BLR,DEL,2025-05-01T10:33:00Z,2025-05-01T10:33:00Z,2025-05-01T13:21:00Z,2025-05-01T13:34:00Z,0,5,,0,0,112,1800.4,181,155
MR1046,2025-05-01,VT-PG61,1097,MAA,GOI,2025-05-01T03:00:00Z,2025-05-01T03:06:00Z,2025-05-01T04:39:00Z,2025-05-01T05:00:00Z,6,7,,0,0,43,1060.7,114,88
MR1047,2025-05-01,VT-PG61,1005,GOI,BOM,2025-05-01T05:49:00Z,2025-05-01T05:49:00Z,2025-05-01T07:05:00Z,2025-05-01T07:13:00Z,0,0,,0,0,54,1977.4,84,65
MR1048,2025-05-01,VT-PG61,1045,BOM,PNQ,2025-05-01T08:02:00Z,2025-05-01T10:33:00Z,2025-05-01T08:57:00Z,2025-05-01T11:41:00Z,151,147,36,0,0,41,2045.4,68,40
MR1049,2025-05-01,VT-PG61,1063,PNQ,BOM,2025-05-01T12:49:00Z,2025-05-01T12:50:00Z,2025-05-01T13:44:00Z,2025-05-01T13:38:00Z,1,-3,,0,0,58,1241.8,48,38
MR1050,2025-05-01,VT-UF78,1118,HYD,CCU,2025-05-01T01:00:00Z,2025-05-01T01:08:00Z,2025-05-01T03:16:00Z,2025-05-01T03:26:00Z,8,4,,0,0,156,1156.5,138,126
MR1051,2025-05-01,VT-UF78,1007,CCU,MAA,2025-05-01T04:03:00Z,2025-05-01T04:03:00Z,2025-05-01T06:30:00Z,2025-05-01T06:31:00Z,0,4,,0,0,159,1097.2,148,131
MR1052,2025-05-01,VT-UF78,1099,MAA,AMD,2025-05-01T07:02:00Z,2025-05-01T07:03:00Z,2025-05-01T09:28:00Z,2025-05-01T09:38:00Z,1,11,,0,0,104,1827.5,155,133
MR1053,2025-05-01,VT-VU92,1067,AMD,PNQ,2025-05-01T01:45:00Z,2025-05-01T01:45:00Z,2025-05-01T03:08:00Z,2025-05-01T03:12:00Z,0,2,,0,0,87,1773.4,87,65
MR1054,2025-05-01,VT-VU92,1034,PNQ,MAA,2025-05-01T04:08:00Z,2025-05-01T04:08:00Z,2025-05-01T06:00:00Z,2025-05-01T06:00:00Z,0,-2,,0,0,137,1246.5,112,98
MR1055,2025-05-01,VT-WC15,1077,LKO,BLR,2025-05-01T02:30:00Z,2025-05-01T02:43:00Z,2025-05-01T05:07:00Z,2025-05-01T05:18:00Z,13,21,,0,0,172,1751.7,155,144
MR1056,2025-05-01,VT-WC15,1052,BLR,BOM,2025-05-01T06:04:00Z,2025-05-01T06:17:00Z,2025-05-01T07:50:00Z,2025-05-01T08:15:00Z,13,10,,0,0,146,569.8,118,94
MR1057,2025-05-01,VT-WC15,1058,BOM,DEL,2025-05-01T09:08:00Z,2025-05-01T09:14:00Z,2025-05-01T11:16:00Z,2025-05-01T11:30:00Z,6,7,,0,0,174,2210.9,136,115
MR1058,2025-05-01,VT-WC15,1051,DEL,BLR,2025-05-01T12:35:00Z,2025-05-01T12:37:00Z,2025-05-01T15:23:00Z,2025-05-01T15:31:00Z,2,3,,0,0,152,519.7,174,153
MR1059,2025-05-01,VT-WK37,1043,GOI,LKO,2025-05-01T01:30:00Z,2025-05-01T01:30:00Z,2025-05-01T04:02:00Z,2025-05-01T04:04:00Z,0,9,,0,0,137,2465.4,154,137
MR1060,2025-05-01,VT-WK37,1003,LKO,HYD,2025-05-01T04:39:00Z,2025-05-01T05:23:00Z,2025-05-01T06:43:00Z,2025-05-01T07:43:00Z,44,49,71,0,0,150,2273.2,140,116
MR1061,2025-05-01,VT-RW64,1063,PNQ,BOM,2025-05-01T02:45:00Z,2025-05-01T02:49:00Z,2025-05-01T03:40:00Z,2025-05-01T03:50:00Z,4,13,,0,0,43,2160.8,61,43
MR1062,2025-05-01,VT-RW64,1058,BOM,DEL,2025-05-01T04:35:00Z,2025-05-01T04:35:00Z,2025-05-01T06:43:00Z,2025-05-01T06:47:00Z,0,10,,0,0,40,1427.0,132,114
MR1063,2025-05-01,VT-RW64,1090,DEL,MAA,2025-05-01T07:21:00Z,2025-05-01T07:30:00Z,2025-05-01T10:13:00Z,2025-05-01T10:25:00Z,9,21,,0,0,57,1649.4,175,164
MR1064,2025-05-01,VT-RW64,1105,MAA,HYD,2025-05-01T11:24:00Z,2025-05-01T11:24:00Z,2025-05-01T12:46:00Z,2025-05-01T12:53:00Z,0,7,,0,0,50,1192.0,89,70
MR1065,2025-05-01,VT-TB89,1051,DEL,BLR,2025-05-01T02:45:00Z,2025-05-01T02:45:00Z,2025-05-01T05:33:00Z,2025-05-01T05:39:00Z,0,7,,0,0,174,2120.0,174,160
MR1066,2025-05-01,VT-TB89,1009,BLR,JAI,2025-05-01T06:29:00Z,2025-05-01T09:04:00Z,2025-05-01T09:04:00Z,2025-05-01T11:46:00Z,155,159,93,0,0,111,2160.4,162,145
MR1067,2025-05-01,VT-TB89,1048,JAI,LKO,2025-05-01T12:55:00Z,2025-05-01T14:51:00Z,2025-05-01T14:21:00Z,2025-05-01T16:19:00Z,116,108,61,0,0,160,632.9,88,75
MR1068,2025-05-01,VT-TB89,1020,LKO,CCU,2025-05-01T17:01:00Z,2025-05-01T17:01:00Z,2025-05-01T18:55:00Z,2025-05-01T19:00:00Z,0,-2,,0,0,149,2498.3,119,102
MR1069,2025-05-01,VT-TB89,1066,CCU,GOI,2025-05-01T20:05:00Z,,2025-05-01T23:01:00Z,,,,71,1,0,0,0.0,,
MR1070,2025-05-01,VT-PH70,1080,PNQ,LKO,2025-05-01T03:15:00Z,2025-05-01T05:23:00Z,2025-05-01T05:26:00Z,2025-05-01T07:36:00Z,128,129,71,0,0,110,1436.1,133,117
MR1071,2025-05-01,VT-PH70,1001,LKO,BOM,2025-05-01T08:37:00Z,2025-05-01T08:37:00Z,2025-05-01T10:51:00Z,2025-05-01T10:53:00Z,0,10,,0,0,140,977.0,136,117
MR1072,2025-05-01,VT-PH70,1008,BOM,LKO,2025-05-01T11:47:00Z,2025-05-01T11:47:00Z,2025-05-01T14:01:00Z,2025-05-01T14:11:00Z,0,4,,0,0,181,819.4,144,118
MR1073,2025-05-01,VT-PH70,1001,LKO,BOM,2025-05-01T14:49:00Z,,2025-05-01T17:03:00Z,,,,,1,0,0,0.0,,
MR1074,2025-05-01,VT-PH70,1058,BOM,DEL,2025-05-01T18:17:00Z,2025-05-01T18:28:00Z,2025-05-01T20:25:00Z,2025-05-01T20:42:00Z,11,6,,0,0,132,2069.4,134,110
MR1075,2025-05-01,VT-SR28,1045,BOM,PNQ,2025-05-01T01:45:00Z,2025-05-01T01:46:00Z,2025-05-01T02:40:00Z,2025-05-01T02:39:00Z,1,0,,0,0,67,957.2,53,41
MR1076,2025-05-01,VT-SR28,1080,PNQ,LKO,2025-05-01T03:38:00Z,2025-05-01T06:21:00Z,2025-05-01T05:49:00Z,2025-05-01T08:38:00Z,163,160,93,0,0,63,2215.0,137,117
MR1077,2025-05-01,VT-SR28,1027,LKO,JAI,2025/13/01 99:61,2025-05-01T09:42:00Z,2025-05-01T10:54:00Z,2025-05-01T11:16:00Z,14,12,,0,0,91,2004.7,94,69
MR1078,2025-05-01,VT-SR28,1050,JAI,MAA,2025-05-01T12:12:00Z,2025-05-01T14:10:00Z,2025-05-01T14:53:00Z,2025-05-01T16:45:00Z,118,114,89,0,0,65,2391.1,155,144
MR1079,2025-05-01,VT-NH67,1069,LKO,GOI,2025-05-01T01:15:00Z,2025-05-01T01:29:00Z,2025-05-01T03:47:00Z,2025-05-01T03:57:00Z,14,11,,0,0,127,1429.7,148,135
MR1080,2025-05-01,VT-NH67,1062,GOI,BLR,2025-05-01T04:42:00Z,2025-05-01T07:35:00Z,2025-05-01T06:03:00Z,2025-05-01T09:00:00Z,173,169,36,0,0,134,1676.7,85,69
MR1081,2025-05-01,VT-JN99,1032,JAI,HYD,2025-05-01T02:45:00Z,2025-05-01T02:56:00Z,2025-05-01T04:50:00Z,2025-05-01T05:14:00Z,11,15,,0,0,59,2440.5,138,116
MR1082,2025-05-01,VT-JN99,1049,HYD,BOM,2025-05-01T05:57:00Z,2025-05-01T06:10:00Z,2025-05-01T07:29:00Z,2025-05-01T07:52:00Z,13,25,,0,0,65,451.1,102,78
MR1083,2025-05-01,VT-JN99,1058,BOM,DEL,2025-05-01T08:47:00Z,2025-05-01T09:01:00Z,2025-05-01T10:55:00Z,2025-05-01T11:16:00Z,14,10,,0,0,39,482.7,135,113
MR1084,2025-05-01,,1106,HYD,BLR,2025-05-01T01:45:00Z,2025-05-01T03:01:00Z,2025-05-01T03:03:00Z,2025-05-01T04:13:00Z,76,71,51,0,0,78,1846.3,72,60
MR1085,2025-05-01,VT-HI60,1087,BLR,AMD,2025-05-01T04:54:00Z,2025-05-01T06:25:00Z,2025-05-01T07:08:00Z,2025-05-01T08:49:00Z,91,98,41,0,0,103,1942.7,144,121
MR1086,2025-05-01,VT-HI60,1039,AMD,LKO,2025-05-01T09:32:00Z,,2025-05-01T11:29:00Z,,,,,1,0,0,0.0,,
MR1087,2025-05-01,VT-HI60,1020,LKO,CCU,2025-05-01T12:09:00Z,2025-05-01T12:11:00Z,2025-05-01T14:03:00Z,2025-05-01T14:09:00Z,2,-3,,0,0,81,1036.2,118,106
MR1088,2025-05-01,VT-HI60,1012,CCU,JAI,2025-05-01T14:46:00Z,2025-05-01T16:45:00Z,2025-05-01T17:18:00Z,2025-05-01T19:22:00Z,119,115,36,0,0,97,719.3,157,139
MR1089,2025-05-01,VT-BH82,1074,DEL,LKO,2025-05-01T03:45:00Z,2025-05-01T03:45:00Z,2025-05-01T05:04:00Z,2025-05-01T05:19:00Z,0,7,,0,0,128,1058.6,94,71
MR1090,2025-05-01,VT-BH82,1020,LKO,CCU,2025-05-01T06:13:00Z,2025-05-01T06:13:00Z,2025-05-01T08:07:00Z,2025-05-01T08:01:00Z,0,-1,,0,0,103,2108.6,108,98
MR1091,2025-05-01,VT-NB13,1099,MAA,AMD,2025-05-01T03:30:00Z,2025-05-01T04:36:00Z,2025-05-01T05:56:00Z,2025-05-01T07:14:00Z,66,75,89,0,0,161,2250.6,158,135
MR1092,2025-05-01,VT-NB13,1039,AMD,LKO,2025-05-01T08:14:00Z,2025-05-01T08:14:00Z,2025-05-01T10:11:00Z,2025-05-01T10:19:00Z,0,-3,,0,0,156,248.4,125,100
MR1093,2025-05-01,VT-ZZ00,1015,CCU,BLR,2025-05-01T03:15:00Z,2025-05-01T03:28:00Z,2025-05-01T05:55:00Z,2025-05-01T06:27:00Z,13,18,,0,0,181,840.5,179,151
MR1094,2025-05-01,VT-RI84,1086,BLR,LKO,2025-05-01T07:30:00Z,2025-05-01T08:17:00Z,2025-05-01T10:07:00Z,2025-05-01T10:55:00Z,47,56,51,0,0,153,377.6,158,143
MR1095,2025-05-01,VT-RI84,1033,LKO,MAA,2025-05-01T11:54:00Z,2025-05-01T13:14:00Z,2025-05-01T14:29:00Z,2025-05-01T16:08:00Z,80,87,81,0,0,107,2175.7,174,146
MR1096,2025-05-01,VT-XK17,1118,HYD,CCU,2025-05-01T03:15:00Z,2025-05-01T03:15:00Z,2025-05-01T05:31:00Z,2025-05-01T05:28:00Z,0,-4,,0,0,135,2347.8,133,123
MR1097,2025-05-01,VT-XK17,1015,CCU,BLR,2025-05-01T06:22:00Z,2025-05-01T06:22:00Z,2025-05-01T09:02:00Z,2025-05-01T09:18:00Z,0,-5,,0,0,119,2003.8,176,150
MR1098,2025-05-01,VT-QD90,1008,BOM,LKO,2025-05-01T02:15:00Z,2025-05-01T03:02:00Z,2025-05-01T04:29:00Z,2025-05-01T05:28:00Z,47,56,61,0,0,149,1274.2,146,125
MR1099,2025-05-01,VT-QD90,1061,LKO,PNQ,2025-05-01T06:04:00Z,2025-05-01T07:29:00Z,2025-05-01T08:15:00Z,2025-05-01T09:44:00Z,85,92,71,0,0,146,1104.7,135,115
MR1100,2025-05-01,VT-RD58,1081,COK,DEL,2025-05-01T01:30:00Z,2025-05-01T03:56:00Z,2025-05-01T04:43:00Z,2025-05-01T07:20:00Z,146,143,51,0,0,59,2388.4,204,181
MR1101,2025-05-01,VT-RD58,1074,DEL,LKO,2025-05-01T07:53:00Z,2025-05-01T09:04:00Z,2025-05-01T09:12:00Z,2025-05-01T10:28:00Z,-45,65,36,0,0,54,833.6,84,67
MR1102,2025-05-01,VT-RD58,1001,LKO,BOM,2025-05-01T11:27:00Z,2025-05-01T12:59:00Z,2025-05-01T13:41:00Z,2025-05-01T15:21:00Z,92,87,71,0,0,46,1394.4,142,117
MR1103,2025-05-01,VT-EI46,1037,PNQ,DEL,2025-05-01T02:15:00Z,2025-05-01T03:11:00Z,2025-05-01T04:24:00Z,2025-05-01T05:18:00Z,56,62,61,0,0,107,850.9,127,117
MR1104,2025-05-01,VT-EI46,1116,DEL,CCU,2025-05-01T06:24:00Z,2025-05-01T06:54:00Z,2025-05-01T08:51:00Z,2025-05-01T09:29:00Z,30,38,36,0,0,115,1903.0,155,139
MR1105,2025-05-01,VT-EI46,1073,CCU,LKO,2025-05-01T10:36:00Z,2025-05-01T10:38:00Z,2025-05-01T12:30:00Z,2025-05-01T12:39:00Z,2,-3,,0,0,158,1348.7,121,104
MR1106,2025-05-01,VT-DB93,1112,HYD,DEL,2025-05-01T01:45:00Z,2025-05-01T02:09:00Z,2025-05-01T04:01:00Z,2025-05-01T04:20:00Z,24,33,71,0,0,142,497.8,131,119
MR1107,2025-05-01,VT-DB93,1088,DEL,BOM,2025-05-01T05:05:00Z,2025-05-01T05:05:00Z,2025-05-01T07:13:00Z,2025-05-01T07:24:00Z,0,0,,0,0,110,2297.7,139,114
MR1108,2025-05-01,VT-AT51,1070,GOI,MAA,2025-05-01T02:15:00Z,2025-05-01T02:15:00Z,2025-05-01T03:54:00Z,2025-05-01T04:03:00Z,0,-2,,0,0,137,1533.0,108,81
MR1109,2025-05-01,VT-AT51,1042,MAA,LKO,2025-05-01T04:51:00Z,2025-05-01T04:57:00Z,2025-05-01T07:26:00Z,2025-05-01T07:40:00Z,6,12,,0,0,163,2224.5,163,146
MR1110,2025-05-01,VT-AT51,1077,LKO,BLR,2025-05-01T08:46:00Z,2025-05-01T08:46:00Z,2025-05-01T11:23:00Z,2025-05-01T11:32:00Z,0,-1,,0,0,175,863.5,166,142
MR1111,2025-05-01,VT-AT51,1083,BLR,MAA,2025-05-01T12:16:00Z,2025-05-01T14:36:00Z,2025-05-01T13:21:00Z,2025-05-01T15:42:00Z,140,139,73,0,0,113,2226.1,66,53
MR1112,2025-05-01,VT-UL30,1079,COK,LKO,2025-05-01T02:00:00Z,2025-05-01T02:05:00Z,2025-05-01T05:03:00Z,2025-05-01T05:15:00Z,5,-3,,0,0,38,2109.6,190,167
MR1113,2025-05-01,VT-UL30,1061,LKO,PNQ,2025-05-01T06:23:00Z,2025-05-01T07:46:00Z,2025-05-01T08:34:00Z,2025-05-01T10:06:00Z,83,85,51,0,0,67,742.2,140,115
MR1114,2025-05-01,VT-RO27,1080,PNQ,LKO,2025-05-01T03:30:00Z,2025-05-01T03:30:00Z,2025-05-01T05:41:00Z,2025-05-01T05:46:00Z,0,8,,0,0,154,1289.9,136,121
MR1115,2025-05-01,VT-RO27,1056,LKO,COK,2025-05-01T06:46:00Z,2025-05-01T06:46:00Z,2025-05-01T09:49:00Z,2025-05-01T09:53:00Z,0,12,,0,0,163,1836.1,187,172
MR1116,2025-05-01,VT-RO27,1079,COK,LKO,2025-05-01T10:23:00Z,2025-05-01T10:24:00Z,2025-05-01T13:26:00Z,2025-05-01T13:25:00Z,1,1,,0,0,105,1219.8,181,167
MR1117,2025-05-01,VT-AV80,1095,JAI,GOI,2025-05-01T03:45:00Z,2025-05-01T05:22:00Z,2025-05-01T06:03:00Z,2025-05-01T07:47:00Z,97,102,36,0,0,142,974.3,145,130
MR1118,2025-05-01,VT-AV80,1005,GOI,BOM,2025-05-01T08:54:00Z,2025-05-01T09:07:00Z,2025-05-01T10:10:00Z,2025-05-01T10:17:00Z,13,24,,0,0,152,1115.8,70,60
MR1119,2025-05-01,VT-AV80,1058,BOM,DEL,2025-05-01T11:18:00Z,2025-05-01T13:01:00Z,2025-05-01T13:26:00Z,2025-05-01T15:21:00Z,103,109,81,0,0,107,951.2,140,112
MR1120,2025-05-01,VT-AV80,1088,DEL,BOM,2025-05-01T16:15:00Z,2025-05-01T16:25:00Z,2025-05-01T18:23:00Z,2025-05-01T18:38:00Z,10,4,,0,0,120,2465.2,133,112
MR1121,2025-05-01,VT-OQ42,1070,GOI,MAA,2025-05-01T03:00:00Z,2025-05-01T03:30:00Z,2025-05-01T04:39:00Z,2025-05-01T05:22:00Z,30,34,61,0,0,162,1376.6,112,91
MR1122,2025-05-01,VT-OQ42,1101,MAA,JAI,2025-05-01T06:26:00Z,2025-05-01T06:55:00Z,2025-05-01T09:07:00Z,2025-05-01T09:39:00Z,29,41,81,0,0,173,725.2,164,149
MR1067,2025-05-01,VT-TB89,1048,JAI,LKO,2025-05-01T12:55:00Z,2025-05-01T14:51:00Z,2025-05-01T14:21:00Z,2025-05-01T16:19:00Z,116,108,61,0,0,160,632.9,88,75
MR1061,2025-05-01,VT-RW64,1063,PNQ,BOM,2025-05-01T02:45:00Z,2025-05-01T02:49:00Z,2025-05-01T03:40:00Z,2025-05-01T03:50:00Z,4,13,,0,0,43,2160.8,61,43
