flight_id,flight_date,tail_number,route_id,origin,dest,sched_dep_utc,actual_dep_utc,sched_arr_utc,actual_arr_utc,dep_delay_min,arr_delay_min,delay_code,cancelled,diverted,passengers,cargo_kg,block_min,air_min
MR2115,2025-05-10,VT-AX45,1064,DEL,GOI,2025-05-10T12:05:00Z,2025-05-10T14:51:00Z,2025-05-10T14:39:00Z,2025-05-10T17:33:00Z,166,178,51,0,0,99,1630.7,162,145
MR2116,2025-05-10,VT-AX45,1043,GOI,LKO,2025-05-10T18:40:00Z,2025-05-10T18:52:00Z,2025-05-10T21:12:00Z,2025-05-10T21:29:00Z,12,5,,0,0,111,983.2,157,142
MR2117,2025-05-10,VT-AX45,1056,LKO,COK,2025-05-10T22:13:00Z,2025-05-10T22:16:00Z,2025-05-11T01:16:00Z,2025-05-11T01:22:00Z,3,-5,,0,0,87,924.9,186,168
MR2118,2025-05-10,VT-VK17,1070,GOI,MAA,2025-05-10T01:15:00Z,2025-05-10T03:29:00Z,2025-05-10T02:54:00Z,2025-05-10T05:13:00Z,134,140,41,0,0,138,1358.2,104,81
MR2119,2025-05-10,VT-VK17,1105,MAA,HYD,2025-05-10T06:06:00Z,2025-05-10T06:06:00Z,2025-05-10T07:28:00Z,2025-05-10T07:39:00Z,0,6,,0,0,122,1413.5,93,67
MR2120,2025-05-10,VT-VK17,1049,HYD,BOM,2025-05-10T08:45:00Z,2025-05-10T08:45:00Z,2025-05-10T10:17:00Z,2025-05-10T10:29:00Z,0,8,,0,0,162,218.6,104,77
MR2121,2025-05-10,VT-VK17,1045,BOM,PNQ,2025-05-10T11:07:00Z,,2025-05-10T12:02:00Z,,,,73,1,0,0,0.0,,
MR2122,2025-05-10,VT-VK17,1034,PNQ,MAA,2025-05-10T14:15:00Z,2025-05-10T16:24:00Z,2025-05-10T16:07:00Z,2025-05-10T18:14:00Z,129,141,71,0,0,174,1212.4,110,99
MR2123,2025-05-10,VT-RO27,1056,LKO,COK,2025-05-10T01:15:00Z,2025-05-10T01:15:00Z,2025-05-10T04:18:00Z,2025-05-10T04:28:00Z,0,-4,,0,0,111,1428.0,193,171
MR2124,2025-05-10,VT-RO27,1079,COK,LKO,2025-05-10T05:02:00Z,2025-05-10T05:02:00Z,2025-05-10T08:05:00Z,2025-05-10T08:02:00Z,0,6,,0,0,171,716.6,180,170
MR2125,2025-05-10,VT-RO27,1056,LKO,COK,2025-05-10T08:42:00Z,2025-05-10T09:45:00Z,2025-05-10T11:45:00Z,2025-05-10T12:51:00Z,63,55,93,0,0,172,1278.8,186,165
MR2126,2025-05-10,VT-RO27,1109,COK,GOI,2025-05-10T13:35:00Z,2025-05-10T13:39:00Z,2025-05-10T15:07:00Z,2025-05-10T15:15:00Z,4,6,,0,0,133,860.9,96,82
MR2127,2025-05-10,VT-RO27,1072,GOI,HYD,2025-05-10T15:59:00Z,2025-05-10T15:59:00Z,2025-05-10T17:24:00Z,2025-05-10T17:34:00Z,0,6,,0,0,146,2213.6,95,73
MR2128,2025-05-10,VT-WK37,1073,CCU,LKO,2025-05-10T03:45:00Z,2025-05-10T03:45:00Z,2025-05-10T05:39:00Z,2025-05-10T05:34:00Z,0,4,,0,0,164,1225.5,109,98
MR2129,2025-05-10,VT-WK37,1027,LKO,JAI,2025-05-10T06:33:00Z,2025-05-10T06:40:00Z,2025-05-10T07:59:00Z,2025-05-10T08:17:00Z,7,14,,0,0,167,323.9,97,76
MR2130,2025-05-10,VT-NH67,1087,BLR,AMD,2025-05-10T01:45:00Z,2025-05-10T03:53:00Z,2025-05-10T03:59:00Z,2025-05-10T06:02:00Z,128,129,81,0,0,146,754.7,129,119
MR2131,2025-05-10,VT-NH67,1055,AMD,BOM,2025-05-10T06:55:00Z,2025-05-10T06:55:00Z,2025-05-10T08:12:00Z,2025-05-10T08:32:00Z,0,-2,,0,0,104,1411.4,97,69
MR2132,2025-05-10,VT-NH67,1028,BOM,CCU,2025-05-10T09:39:00Z,2025-05-10T09:39:00Z,2025-05-10T12:32:00Z,2025-05-10T12:40:00Z,0,0,,0,0,104,1269.9,181,158
MR2133,2025-05-10,VT-NH67,1089,CCU,DEL,2025-05-10T13:33:00Z,2025-05-10T13:33:00Z,2025-05-10T16:00:00Z,2025-05-10T16:08:00Z,0,-4,,0,0,110,557.9,155,136
MR2134,2025-05-10,VT-OT82,1097,MAA,GOI,2025-05-10T03:00:00Z,2025-05-10T03:10:00Z,2025-05-10T04:39:00Z,2025-05-10T05:02:00Z,10,13,,0,0,110,1405.8,112,84
MR2135,2025-05-10,VT-OT82,1098,GOI,CCU,2025-05-10T06:12:00Z,2025-05-10T09:12:00Z,2025-05-10T09:08:00Z,2025-05-10T12:15:00Z,180,183,51,0,0,83,2175.7,183,167
MR2136,2025-05-10,VT-OT82,1007,CCU,MAA,2025-05-10T13:21:00Z,2025-05-10T13:21:00Z,2025-05-10T15:48:00Z,2025-05-10T15:51:00Z,0,9,,0,0,128,554.5,150,138
MR2137,2025-05-10,VT-XE40,1096,MAA,CCU,2025-05-10T02:15:00Z,2025-05-10T02:15:00Z,2025-05-10T04:42:00Z,2025-05-10T04:43:00Z,0,8,,0,0,118,437.1,148,138
MR2138,2025-05-10,VT-XE40,1007,CCU,MAA,2025-05-10T05:24:00Z,2025-05-10T07:53:00Z,2025-05-10T07:51:00Z,2025-05-10T10:32:00Z,149,160,89,0,0,174,1364.6,159,135
MR2139,2025-05-10,VT-XE40,1017,MAA,BLR,2025-05-10T11:29:00Z,2025-05-10T13:06:00Z,2025-05-10T12:34:00Z,2025-05-10T14:19:00Z,97,104,93,0,0,142,1346.5,73,50
MR2140,2025-05-10,VT-XE40,1025,BLR,PNQ,2025-05-10T15:07:00Z,2025-05-10T15:12:00Z,2025-05-10T16:45:00Z,2025-05-10T16:57:00Z,5,12,,0,0,167,1720.1,105,86
MR2141,2025-05-10,VT-JN99,1088,DEL,BOM,2025-05-10T01:30:00Z,2025-05-10T01:30:00Z,2025-05-10T03:38:00Z,2025-05-10T03:52:00Z,0,11,,0,0,43,1241.0,142,115
MR2142,2025-05-10,VT-JN99,1006,BOM,GOI,2025-05-10T04:25:00Z,2025-05-10T04:25:00Z,2025-05-10T05:41:00Z,2025-05-10T05:47:00Z,0,8,,0,0,46,450.2,82,63
MR2143,2025-05-10,VT-JN99,1070,GOI,MAA,2025-05-10T06:25:00Z,2025-05-10T06:39:00Z,2025-05-10T08:04:00Z,2025-05-10T08:34:00Z,14,23,,0,0,41,1565.7,115,88
MR2144,2025-05-10,VT-JN99,1047,MAA,PNQ,2025-05-10T09:35:00Z,2025-05-10T09:42:00Z,2025-05-10T11:27:00Z,2025-05-10T11:39:00Z,7,3,,0,0,40,1378.2,117,94
MR2145,2025-05-10,VT-UL30,1018,HYD,AMD,2025-05-10T01:45:00Z,2025-05-10T01:50:00Z,2025-05-10T03:36:00Z,2025-05-10T03:42:00Z,5,4,,0,0,58,2166.4,112,99
MR2146,2025-05-10,VT-UL30,1078,AMD,COK,2025-05-10T04:17:00Z,2025-05-10T04:17:00Z,2025-05-10T06:50:00Z,2025-05-10T07:04:00Z,0,3,,0,0,38,1851.7,167,142
MR2147,2025-05-10,VT-CU64,1022,PNQ,HYD,2025-05-10T01:45:00Z,2025-05-10T01:57:00Z,2025-05-10T03:08:00Z,2025-05-10T03:32:00Z,12,12,,0,0,80,484.1,95,71
MR2148,2025-05-10,VT-CU64,1118,HYD,CCU,2025-05-10T04:28:00Z,2025-05-10T06:27:00Z,2025-05-10T06:44:00Z,2025-05-10T08:49:00Z,119,111,71,0,0,85,2240.8,142,123
MR2149,2025-05-10,VT-CU64,1012,CCU,JAI,2025-05-10T09:44:00Z,2025-05-10T12:02:00Z,2025-05-10T12:16:00Z,2025-05-10T14:40:00Z,138,136,36,0,0,124,1180.0,158,142
MR2150,2025-05-10,VT-CU64,1032,JAI,HYD,2025-05-10T15:50:00Z,2025-05-10T15:50:00Z,2025-05-10T17:55:00Z,2025-05-10T17:57:00Z,0,-7,,0,0,133,2329.8,127,115
MR2151,2025-05-10,VT-CU64,1018,HYD,AMD,2025-05-10T19:05:00Z,2025-05-10T19:05:00Z,2025-05-10T20:56:00Z,2025-05-10T20:58:00Z,0,9,,0,0,130,1353.6,113,103
MR2152,2025-05-10,VT-EI46,1090,DEL,MAA,2025-05-10T02:45:00Z,,2025-05-10T05:37:00Z,,,,,1,0,0,0.0,,
MR2153,2025-05-10,VT-EI46,1002,MAA,DEL,2025-05-10T06:40:00Z,2025-05-10T06:46:00Z,2025-05-10T09:32:00Z,2025-05-10T09:45:00Z,6,16,,0,0,116,2023.0,179,158
MR2154,2025-05-10,VT-DJ65,1023,BOM,MAA,2025-05-10T02:00:00Z,2025-05-10T02:06:00Z,2025-05-10T04:01:00Z,2025-05-10T04:17:00Z,6,-2,,0,0,100,1921.7,131,113
MR2155,2025-05-10,VT-DJ65,1105,MAA,HYD,2025-05-10T04:50:00Z,2025-05-10T04:50:00Z,2025-05-10T06:12:00Z,2025-05-10T06:06:00Z,0,-3,,0,0,78,660.6,76,64
MR2156,2025-05-10,VT-DJ65,1108,HYD,LKO,2025-05-10T07:12:00Z,2025-05-10T07:12:00Z,2025-05-10T09:16:00Z,2025-05-10T09:20:00Z,0,0,,0,0,83,1678.5,128,110
MR2157,2025-05-10,VT-DJ65,1033,LKO,MAA,2025-05-10T09:52:00Z,2025-05-10T10:06:00Z,2025-05-10T12:27:00Z,2025-05-10T12:39:00Z,14,21,,0,0,93,2346.6,153,142
MR2158,2025-05-10,VT-RW64,1041,PNQ,BLR,2025-05-10T02:15:00Z,2025-05-10T04:10:00Z,2025-05-10T03:53:00Z,2025-05-10T05:54:00Z,115,127,11,0,0,64,834.3,104,83
MR2159,2025-05-10,VT-RW64,1024,BLR,COK,2025-05-10T06:49:00Z,2025-05-10T08:17:00Z,2025-05-10T08:01:00Z,2025-05-10T09:37:00Z,88,88,71,0,0,53,2378.3,80,56
MR2160,2025-05-10,VT-HL46,1096,MAA,CCU,2025-05-10T03:00:00Z,2025-05-10T03:00:00Z,2025-05-10T05:27:00Z,2025-05-10T05:21:00Z,0,2,,0,0,82,623.7,141,129
MR2161,2025-05-10,VT-HL46,1104,CCU,HYD,2025-05-10T06:15:00Z,2025-05-10T08:02:00Z,2025-05-10T08:31:00Z,2025-05-10T10:17:00Z,107,113,11,0,0,105,2076.3,135,124
MR2162,2025-05-10,VT-CQ40,1036,CCU,COK,2025-05-10T03:00:00Z,2025-05-10T03:03:00Z,2025-05-10T06:04:00Z,2025-05-10T06:19:00Z,3,-3,,0,0,63,1461.9,196,173
MR2163,2025-05-10,VT-CQ40,1084,COK,MAA,2025-05-10T07:10:00Z,2025-05-10T10:00:00Z,2025-05-10T08:33:00Z,2025-05-10T11:34:00Z,170,171,11,0,0,81,2007.2,94,74
MR2164,2025-05-10,VT-LG97,1042,MAA,LKO,2025/13/01 99:61,2025-05-10T02:00:00Z,2025-05-10T04:35:00Z,2025-05-10T04:40:00Z,0,1,,0,0,99,902.2,160,139
MR2165,2025-05-10,VT-LG97,1075,LKO,DEL,2025-05-10T05:13:00Z,2025-05-10T05:13:00Z,2025-05-10T06:32:00Z,2025-05-10T06:35:00Z,0,-5,,0,0,87,728.7,82,62
MR2166,2025-05-10,VT-LG97,1074,DEL,LKO,2025-05-10T07:34:00Z,2025-05-10T07:34:00Z,2025-05-10T08:53:00Z,2025-05-10T09:07:00Z,0,-4,,0,0,91,929.7,93,68
MR2167,2025-05-10,VT-LG97,1020,LKO,CCU,2025-05-10T09:38:00Z,2025-05-10T12:28:00Z,2025-05-10T11:32:00Z,2025-05-10T14:37:00Z,170,170,36,0,0,98,382.9,129,103
MR2168,2025-05-10,VT-BH82,1076,PNQ,GOI,2025-05-10T02:00:00Z,2025-05-10T02:18:00Z,2025-05-10T03:11:00Z,2025-05-10T03:29:00Z,18,22,93,0,0,148,1860.0,71,57
MR2169,2025-05-10,VT-BH82,1043,GOI,LKO,2025-05-10T04:23:00Z,2025-05-10T04:35:00Z,2025-05-10T06:55:00Z,2025-05-10T07:10:00Z,12,16,,0,0,116,1233.4,155,136
MR2170,2025-05-10,,1075,LKO,DEL,2025-05-10T08:01:00Z,2025-05-10T10:13:00Z,2025-05-10T09:20:00Z,2025-05-10T11:46:00Z,132,125,93,0,0,101,695.3,93,67
MR2171,2025-05-10,VT-OQ42,1012,CCU,JAI,2025-05-10T03:30:00Z,2025-05-10T03:30:00Z,2025-05-10T06:02:00Z,2025-05-10T06:04:00Z,0,7,,0,0,141,838.6,154,135
MR2172,2025-05-10,VT-OQ42,1113,JAI,BOM,2025-05-10T06:44:00Z,2025-05-10T06:44:00Z,2025-05-10T08:35:00Z,2025-05-10T08:38:00Z,0,11,,0,0,151,1015.1,114,103
MR2173,2025-05-10,VT-OQ42,1045,BOM,PNQ,2025-05-10T09:48:00Z,2025-05-10T09:48:00Z,2025-05-10T10:43:00Z,2025-05-10T10:48:00Z,0,12,,0,0,125,657.3,60,38
MR2174,2025-05-10,VT-OQ42,1080,PNQ,LKO,2025-05-10T11:56:00Z,2025-05-10T14:56:00Z,2025-05-10T14:07:00Z,2025-05-10T17:18:00Z,180,190,36,0,0,148,302.7,142,114
MR2175,2025-05-10,VT-PH70,1004,COK,BLR,2025-05-10T02:30:00Z,2025-05-10T02:30:00Z,2025-05-10T03:42:00Z,2025-05-10T03:47:00Z,0,11,,0,0,181,2163.1,77,62
MR2176,2025-05-10,VT-PH70,1025,BLR,PNQ,2025-05-10T04:36:00Z,2025-05-10T04:36:00Z,2025-05-10T06:14:00Z,2025-05-10T06:12:00Z,0,11,,0,0,160,2208.4,96,83
MR2177,2025-05-10,VT-PG61,1115,BLR,HYD,2025-05-10T02:30:00Z,2025-05-10T03:30:00Z,2025-05-10T03:48:00Z,2025-05-10T05:00:00Z,60,67,41,0,0,46,2480.7,90,70
MR2178,2025-05-10,VT-PG61,1060,HYD,COK,2025-05-10T06:08:00Z,2025-05-10T06:14:00Z,2025-05-10T07:52:00Z,2025-05-10T08:10:00Z,6,10,,0,0,40,1655.5,116,96
MR2179,2025-05-10,VT-RD58,1109,COK,GOI,2025-05-10T02:45:00Z,2025-05-10T02:51:00Z,2025-05-10T04:17:00Z,2025-05-10T04:28:00Z,6,9,,0,0,41,1641.2,97,74
MR2180,2025-05-10,VT-RD58,1098,GOI,CCU,2025-05-10T05:22:00Z,2025-05-10T06:52:00Z,2025-05-10T08:18:00Z,2025-05-10T09:45:00Z,-45,98,81,0,0,46,454.7,173,163
MR2181,2025-05-10,VT-RD58,1036,CCU,COK,2025-05-10T10:48:00Z,2025-05-10T10:48:00Z,2025-05-10T13:52:00Z,2025-05-10T13:58:00Z,0,-4,,0,0,40,727.8,190,166
MR2182,2025-05-10,VT-RD58,1029,COK,HYD,2025-05-10T14:35:00Z,2025-05-10T14:40:00Z,2025-05-10T16:19:00Z,2025-05-10T16:35:00Z,5,14,,0,0,44,1970.2,115,88
MR2183,2025-05-10,VT-YB24,1057,GOI,COK,2025-05-10T01:45:00Z,2025-05-10T03:21:00Z,2025-05-10T03:17:00Z,2025-05-10T04:57:00Z,96,95,11,0,0,127,880.2,96,76
MR2184,2025-05-10,VT-YB24,1081,COK,DEL,2025-05-10T05:49:00Z,2025-05-10T05:57:00Z,2025-05-10T09:02:00Z,2025-05-10T09:20:00Z,8,18,,0,0,131,227.8,203,181
MR2185,2025-05-10,VT-YB24,1074,DEL,LKO,2025-05-10T10:30:00Z,2025-05-10T10:34:00Z,2025-05-10T11:49:00Z,2025-05-10T12:02:00Z,4,1,,0,0,113,737.9,88,62
MR2186,2025-05-10,VT-YB24,1001,LKO,BOM,2025-05-10T12:56:00Z,2025-05-10T13:01:00Z,2025-05-10T15:10:00Z,2025-05-10T15:34:00Z,5,1,,0,0,112,1639.4,153,126
MR2187,2025-05-10,VT-CF18,1116,DEL,CCU,2025-05-10T01:30:00Z,2025-05-10T02:29:00Z,2025-05-10T03:57:00Z,2025-05-10T04:57:00Z,59,55,73,0,0,169,1386.7,148,134
MR2188,2025-05-10,VT-CF18,1073,CCU,LKO,2025-05-10T05:36:00Z,2025-05-10T05:36:00Z,2025-05-10T07:30:00Z,2025-05-10T07:40:00Z,0,3,,0,0,135,1220.3,124,105
MR2189,2025-05-10,VT-VU92,1103,MAA,BOM,2025-05-10T03:00:00Z,2025-05-10T03:00:00Z,2025-05-10T05:01:00Z,2025-05-10T05:04:00Z,0,4,,0,0,99,334.2,124,111
MR2190,2025-05-10,VT-VU92,1010,BOM,COK,2025-05-10T06:00:00Z,2025-05-10T08:25:00Z,2025-05-10T08:02:00Z,2025-05-10T10:30:00Z,145,156,71,0,0,139,1056.9,125,111
MR2191,2025-05-10,VT-VU92,1000,COK,JAI,2025-05-10T11:24:00Z,2025-05-10T13:16:00Z,2025-05-10T14:23:00Z,2025-05-10T16:22:00Z,112,106,11,0,0,93,779.8,186,170
MR2192,2025-05-10,VT-VU92,1095,JAI,GOI,2025-05-10T16:53:00Z,2025-05-10T18:23:00Z,2025-05-10T19:11:00Z,2025-05-10T20:44:00Z,90,90,81,0,0,91,204.2,141,130
MR2193,2025-05-10,VT-UF78,1005,GOI,BOM,2025-05-10T01:00:00Z,2025-05-10T01:10:00Z,2025-05-10T02:16:00Z,2025-05-10T02:35:00Z,10,17,,0,0,140,1917.7,85,64
MR2194,2025-05-10,VT-UF78,1008,BOM,LKO,2025-05-10T03:20:00Z,2025-05-10T03:31:00Z,2025-05-10T05:34:00Z,2025-05-10T05:55:00Z,11,19,,0,0,113,2069.8,144,123
MR2195,2025-05-10,VT-SR39,1068,COK,PNQ,2025-05-10T03:30:00Z,,2025-05-10T05:25:00Z,,,,,1,0,0,0.0,,
MR2196,2025-05-10,VT-SR39,1037,PNQ,DEL,2025-05-10T06:34:00Z,2025-05-10T07:50:00Z,2025-05-10T08:43:00Z,2025-05-10T10:02:00Z,76,74,89,0,0,95,2190.1,132,115
MR2197,2025-05-10,VT-XK17,1074,DEL,LKO,2025-05-10T03:15:00Z,2025-05-10T03:17:00Z,2025-05-10T04:34:00Z,2025-05-10T04:41:00Z,2,2,,0,0,106,1860.4,84,65
MR2198,2025-05-10,VT-XK17,1061,LKO,PNQ,2025-05-10T05:41:00Z,2025-05-10T08:01:00Z,2025-05-10T07:52:00Z,2025-05-10T10:27:00Z,140,148,11,0,0,84,776.2,146,123
MR2199,2025-05-10,VT-XK17,1037,PNQ,DEL,2025-05-10T11:31:00Z,2025-05-10T11:31:00Z,2025-05-10T13:40:00Z,2025-05-10T13:45:00Z,0,5,,0,0,101,2101.5,134,113
MR2200,2025-05-10,VT-XK17,1088,DEL,BOM,2025-05-10T14:23:00Z,2025-05-10T15:23:00Z,2025-05-10T16:31:00Z,2025-05-10T17:33:00Z,60,64,61,0,0,137,2445.3,130,112
MR2201,2025-05-10,VT-AT51,1084,COK,MAA,2025-05-10T01:00:00Z,2025-05-10T01:50:00Z,2025-05-10T02:23:00Z,2025-05-10T03:25:00Z,50,49,89,0,0,104,2399.4,95,75
MR2202,2025-05-10,VT-AT51,1017,MAA,BLR,2025-05-10T04:07:00Z,2025-05-10T04:07:00Z,2025-05-10T05:12:00Z,2025-05-10T05:10:00Z,0,-8,,0,0,177,1540.6,63,47
MR2203,2025-05-10,VT-AT51,1085,BLR,CCU,2025-05-10T06:08:00Z,2025-05-10T09:08:00Z,2025-05-10T08:48:00Z,2025-05-10T11:50:00Z,180,184,93,0,0,139,299.4,162,146
MR2204,2025-05-10,VT-AT51,1015,CCU,BLR,2025-05-10T12:20:00Z,2025-05-10T12:25:00Z,2025-05-10T15:00:00Z,2025-05-10T15:09:00Z,5,17,,0,0,145,394.8,164,145
MR2205,2025-05-10,VT-HI60,1042,MAA,LKO,2025-05-10T02:45:00Z,2025-05-10T02:50:00Z,2025-05-10T05:20:00Z,2025-05-10T05:20:00Z,5,1,,0,0,102,1798.8,150,138
MR2206,2025-05-10,VT-HI60,1075,LKO,DEL,2025-05-10T06:05:00Z,2025-05-10T06:05:00Z,2025-05-10T07:24:00Z,2025-05-10T07:24:00Z,0,11,,0,0,94,317.0,79,69
MR2207,2025-05-10,VT-HI60,1111,DEL,PNQ,2025-05-10T08:30:00Z,2025-05-10T09:11:00Z,2025-05-10T10:39:00Z,2025-05-10T11:24:00Z,41,33,93,0,0,61,580.6,133,113
MR2208,2025-05-10,VT-QD90,1023,BOM,MAA,2025-05-10T03:45:00Z,2025-05-10T05:54:00Z,2025-05-10T05:46:00Z,2025-05-10T07:57:00Z,129,124,51,0,0,104,1051.7,123,111
MR2209,2025-05-10,VT-QD90,1047,MAA,PNQ,2025-05-10T08:35:00Z,2025-05-10T08:44:00Z,2025-05-10T10:27:00Z,2025-05-10T10:41:00Z,9,3,,0,0,128,803.7,117,100
MR2210,2025-05-10,VT-QD90,1076,PNQ,GOI,2025-05-10T11:25:00Z,2025-05-10T11:31:00Z,2025-05-10T12:36:00Z,2025-05-10T12:55:00Z,6,-1,,0,0,157,409.0,84,59
MR2211,2025-05-10,VT-QD90,1046,GOI,DEL,2025-05-10T13:38:00Z,2025-05-10T14:44:00Z,2025-05-10T16:12:00Z,2025-05-10T17:18:00Z,66,58,89,0,0,149,602.5,154,137
MR2212,2025-05-10,VT-QD90,1090,DEL,MAA,2025-05-10T18:19:00Z,2025-05-10T18:19:00Z,2025-05-10T21:11:00Z,2025-05-10T21:20:00Z,0,2,,0,0,113,2123.1,181,156
MR2213,2025-05-10,VT-SR28,1074,DEL,LKO,2025-05-10T01:00:00Z,,2025-05-10T02:19:00Z,,,,,1,0,0,0.0,,
MR2214,2025-05-10,VT-SR28,1003,LKO,HYD,2025-05-10T03:36:00Z,2025-05-10T05:53:00Z,2025-05-10T05:40:00Z,2025-05-10T07:59:00Z,137,148,51,0,0,103,825.7,126,108
MR2215,2025-05-10,VT-SR28,1082,HYD,JAI,2025-05-10T08:58:00Z,2025-05-10T08:58:00Z,2025-05-10T11:03:00Z,2025-05-10T10:59:00Z,0,-1,,0,0,66,491.0,121,110
MR2216,2025-05-10,VT-TB89,1008,BOM,LKO,2025-05-10T01:00:00Z,2025-05-10T01:47:00Z,2025-05-10T03:14:00Z,2025-05-10T03:55:00Z,47,49,11,0,0,173,1087.5,128,118
MR2217,2025-05-10,VT-TB89,1027,LKO,JAI,2025-05-10T04:59:00Z,2025-05-10T05:00:00Z,2025-05-10T06:25:00Z,2025-05-10T06:45:00Z,1,-6,,0,0,130,2308.6,105,77
MR2218,2025-05-10,VT-TB89,1113,JAI,BOM,2025-05-10T07:29:00Z,2025-05-10T07:32:00Z,2025-05-10T09:20:00Z,2025-05-10T09:34:00Z,3,12,,0,0,111,1779.0,122,99
MR2219,2025-05-10,VT-TB89,1006,BOM,GOI,2025-05-10T10:14:00Z,2025-05-10T13:10:00Z,2025-05-10T11:30:00Z,2025-05-10T14:25:00Z,176,188,81,0,0,136,1511.2,75,64
MR2220,2025-05-10,VT-AV80,1119,AMD,GOI,2025-05-10T02:15:00Z,2025-05-10T02:29:00Z,2025-05-10T04:02:00Z,2025-05-10T04:23:00Z,14,8,,0,0,117,2124.0,114,95
MR2221,2025-05-10,VT-AV80,1043,GOI,LKO,2025-05-10T05:33:00Z,2025-05-10T05:33:00Z,2025-05-10T08:05:00Z,2025-05-10T08:19:00Z,0,7,,0,0,171,485.1,166,140
MR2222,2025-05-10,VT-AV80,1056,LKO,COK,2025-05-10T09:13:00Z,2025-05-10T10:57:00Z,2025-05-10T12:16:00Z,2025-05-10T14:14:00Z,104,108,93,0,0,177,397.6,197,173
MR2223,2025-05-10,VT-NB13,1074,DEL,LKO,2025-05-10T03:45:00Z,2025-05-10T03:45:00Z,2025-05-10T05:04:00Z,2025-05-10T05:00:00Z,0,1,,0,0,108,351.8,75,64
MR2224,2025-05-10,VT-NB13,1027,LKO,JAI,2025-05-10T05:44:00Z,2025-05-10T08:21:00Z,2025-05-10T07:10:00Z,2025-05-10T09:48:00Z,157,158,93,0,0,152,226.2,87,77
MR2225,2025-05-10,VT-NB13,1059,JAI,BLR,2025-05-10T10:24:00Z,2025-05-10T10:24:00Z,2025-05-10T12:59:00Z,2025-05-10T13:09:00Z,0,11,,0,0,118,513.8,165,144
MR2226,2025-05-10,VT-NB13,1115,BLR,HYD,2025-05-10T14:14:00Z,2025-05-10T14:33:00Z,2025-05-10T15:32:00Z,2025-05-10T15:58:00Z,19,26,73,0,1,159,1408.6,85,64
MR2179,2025-05-10,VT-RD58,1109,COK,GOI,2025-05-10T02:45:00Z,2025-05-10T02:51:00Z,2025-05-10T04:17:00Z,2025-05-10T04:28:00Z,6,9,,0,0,41,1641.2,97,74
MR2164,2025-05-10,VT-LG97,1042,MAA,LKO,2025-05-10T02:00:00Z,2025-05-10T02:00:00Z,2025-05-10T04:35:00Z,2025-05-10T04:40:00Z,0,1,,0,0,99,902.2,160,139
