flight_id,flight_date,tail_number,route_id,origin,dest,sched_dep_utc,actual_dep_utc,sched_arr_utc,actual_arr_utc,dep_delay_min,arr_delay_min,delay_code,cancelled,diverted,passengers,cargo_kg,block_min,air_min
MR4330,2025-05-30,VT-OQ42,1011,HYD,MAA,2025-05-30T17:29:00Z,2025-05-30T17:32:00Z,2025-05-30T18:51:00Z,2025-05-30T19:07:00Z,3,-1,,0,0,177,2464.4,95,70
MR4331,2025-05-30,VT-UF78,1068,COK,PNQ,2025-05-30T02:00:00Z,2025-05-30T04:03:00Z,2025-05-30T03:55:00Z,2025-05-30T06:04:00Z,123,124,89,0,0,167,1160.8,121,98
MR4332,2025-05-30,VT-UF78,1041,PNQ,BLR,2025-05-30T06:47:00Z,2025-05-30T07:54:00Z,2025-05-30T08:25:00Z,2025-05-30T09:41:00Z,67,64,81,0,0,109,1590.1,107,89
MR4333,2025-05-30,VT-UF78,1115,BLR,HYD,2025-05-30T10:47:00Z,2025-05-30T10:47:00Z,2025-05-30T12:05:00Z,2025-05-30T12:20:00Z,0,1,,0,0,176,1048.7,93,66
MR4334,2025-05-30,VT-UF78,1082,HYD,JAI,2025-05-30T12:54:00Z,2025-05-30T14:55:00Z,2025-05-30T14:59:00Z,2025-05-30T17:02:00Z,121,117,81,0,0,145,2433.4,127,109
MR4335,2025-05-30,VT-UF78,1093,JAI,AMD,2025-05-30T17:40:00Z,2025-05-30T17:40:00Z,2025-05-30T19:04:00Z,2025-05-30T18:59:00Z,0,-1,,0,0,116,953.7,79,66
MR4336,2025-05-30,VT-NH67,1085,BLR,CCU,2025-05-30T01:30:00Z,2025-05-30T02:04:00Z,2025-05-30T04:10:00Z,2025-05-30T04:42:00Z,34,46,73,0,0,125,1281.4,158,143
MR4337,2025-05-30,VT-NH67,1073,CCU,LKO,2025-05-30T05:35:00Z,2025-05-30T06:56:00Z,2025-05-30T07:29:00Z,2025-05-30T08:58:00Z,81,91,61,0,0,154,583.0,122,101
MR4338,2025-05-30,VT-NH67,1033,LKO,MAA,2025-05-30T09:30:00Z,2025-05-30T09:42:00Z,2025-05-30T12:05:00Z,2025-05-30T12:26:00Z,12,17,,0,0,184,2032.6,164,146
MR4339,2025-05-30,VT-WC15,1086,BLR,LKO,2025-05-30T01:45:00Z,2025-05-30T02:02:00Z,2025-05-30T04:22:00Z,2025-05-30T04:33:00Z,17,29,41,0,0,114,2159.8,151,139
MR4340,2025-05-30,VT-WC15,1033,LKO,MAA,2025-05-30T05:07:00Z,2025-05-30T05:27:00Z,2025-05-30T07:42:00Z,2025-05-30T08:03:00Z,20,25,61,0,0,99,339.1,156,146
MR4341,2025-05-30,VT-WC15,1040,MAA,COK,2025-05-30T08:42:00Z,2025-05-30T09:27:00Z,2025-05-30T10:05:00Z,2025-05-30T10:55:00Z,45,37,61,0,0,166,1369.5,88,75
MR4342,2025-05-30,VT-WC15,1021,COK,AMD,2025-05-30T11:41:00Z,2025-05-30T14:14:00Z,2025-05-30T14:14:00Z,2025-05-30T16:43:00Z,-45,154,61,0,0,151,1222.3,149,139
MR4343,2025-05-30,VT-VK17,1089,CCU,DEL,2025-05-30T01:30:00Z,2025-05-30T01:49:00Z,2025-05-30T03:57:00Z,2025-05-30T04:18:00Z,19,30,36,0,0,102,611.7,149,136
MR4344,2025-05-30,VT-VK17,1051,DEL,BLR,2025-05-30T04:53:00Z,,2025-05-30T07:41:00Z,,,,,1,0,0,0.0,,
MR4345,2025-05-30,VT-NB13,1022,PNQ,HYD,2025-05-30T02:15:00Z,2025-05-30T04:05:00Z,2025-05-30T03:38:00Z,2025-05-30T05:36:00Z,110,120,71,0,0,116,2082.9,91,70
MR4346,2025-05-30,VT-NB13,1082,HYD,JAI,2025-05-30T06:25:00Z,2025-05-30T06:30:00Z,2025-05-30T08:30:00Z,2025-05-30T08:28:00Z,5,9,,0,0,179,2016.4,118,108
MR4347,2025-05-30,VT-DB93,1085,BLR,CCU,2025-05-30T02:45:00Z,2025-05-30T03:05:00Z,2025-05-30T05:25:00Z,2025-05-30T05:57:00Z,20,24,61,0,0,139,2273.6,172,144
MR4348,2025-05-30,VT-DB93,1036,CCU,COK,2025-05-30T06:42:00Z,2025-05-30T06:53:00Z,2025-05-30T09:46:00Z,2025-05-30T09:56:00Z,11,4,,0,0,151,527.8,183,170
MR4349,2025-05-30,VT-DB93,1109,COK,GOI,2025-05-30T11:03:00Z,2025-05-30T12:27:00Z,2025-05-30T12:35:00Z,2025-05-30T13:53:00Z,84,93,51,0,0,146,669.4,86,76
MR4350,2025-05-30,VT-DB93,1005,GOI,BOM,2025-05-30T14:33:00Z,2025-05-30T14:36:00Z,2025-05-30T15:49:00Z,2025-05-30T16:06:00Z,3,14,,0,0,155,1264.6,90,66
MR4351,2025-05-30,VT-CU64,1033,LKO,MAA,2025-05-30T02:30:00Z,2025-05-30T03:55:00Z,2025-05-30T05:05:00Z,2025-05-30T06:44:00Z,85,77,51,0,0,92,1070.1,169,147
MR4352,2025-05-30,VT-CU64,1101,MAA,JAI,2025-05-30T07:33:00Z,2025-05-30T07:33:00Z,2025-05-30T10:14:00Z,2025-05-30T10:19:00Z,0,-2,,0,0,140,740.8,166,145
MR4353,2025-05-30,VT-XK17,1090,DEL,MAA,2025-05-30T03:45:00Z,2025-05-30T03:45:00Z,2025-05-30T06:37:00Z,2025-05-30T06:41:00Z,0,3,,0,0,102,1658.9,176,157
MR4354,2025-05-30,VT-XK17,1101,MAA,JAI,2025-05-30T07:19:00Z,2025-05-30T07:30:00Z,2025-05-30T10:00:00Z,2025-05-30T10:08:00Z,11,11,,0,0,97,682.6,158,148
MR4355,2025-05-30,VT-XK17,1095,JAI,GOI,2025-05-30T10:46:00Z,2025-05-30T12:31:00Z,2025-05-30T13:04:00Z,2025-05-30T14:54:00Z,105,101,41,0,0,121,553.3,143,120
MR4356,2025-05-30,VT-XK17,1005,GOI,BOM,2025-05-30T15:47:00Z,2025-05-30T17:58:00Z,2025-05-30T17:03:00Z,2025-05-30T19:33:00Z,131,137,41,0,0,98,208.4,95,68
MR4357,2025-05-30,VT-XK17,1006,BOM,GOI,2025-05-30T20:42:00Z,2025-05-30T21:02:00Z,2025-05-30T21:58:00Z,2025-05-30T22:27:00Z,20,17,81,0,0,106,480.8,85,66
MR4358,2025-05-30,VT-RI84,1018,HYD,AMD,2025-05-30T01:15:00Z,2025-05-30T01:15:00Z,2025-05-30T03:06:00Z,2025-05-30T03:00:00Z,0,-2,,0,0,129,805.6,105,93
MR4359,2025-05-30,VT-RI84,1039,AMD,LKO,2025-05-30T03:59:00Z,2025-05-30T04:09:00Z,2025-05-30T05:56:00Z,2025-05-30T06:15:00Z,10,7,,0,0,183,1296.8,126,108
MR4360,2025-05-30,VT-EV70,1086,BLR,LKO,2025-05-30T02:15:00Z,2025-05-30T02:15:00Z,2025-05-30T04:52:00Z,2025-05-30T05:01:00Z,0,-2,,0,0,168,616.9,166,147
MR4361,2025-05-30,VT-EV70,1001,LKO,BOM,2025-05-30T05:43:00Z,2025-05-30T05:43:00Z,2025-05-30T07:57:00Z,2025-05-30T07:59:00Z,0,12,,0,0,120,560.7,136,125
MR4362,2025-05-30,VT-EV70,1008,BOM,LKO,2025-05-30T09:04:00Z,2025-05-30T10:41:00Z,2025-05-30T11:18:00Z,2025-05-30T12:51:00Z,97,101,89,0,0,162,493.2,130,117
MR4363,2025-05-30,VT-EV70,1061,LKO,PNQ,2025-05-30T13:57:00Z,2025-05-30T14:32:00Z,2025-05-30T16:08:00Z,2025-05-30T16:55:00Z,35,30,41,0,0,117,1417.5,143,118
MR4364,2025-05-30,VT-HI60,1088,DEL,BOM,2025-05-30T03:00:00Z,2025-05-30T05:20:00Z,2025-05-30T05:08:00Z,2025-05-30T07:36:00Z,140,145,93,0,0,100,1615.4,136,115
MR4365,2025-05-30,VT-HI60,1071,BOM,JAI,2025-05-30T08:17:00Z,2025-05-30T08:56:00Z,2025-05-30T10:08:00Z,2025-05-30T10:41:00Z,39,42,71,0,0,59,518.8,105,94
MR4366,2025-05-30,VT-ZZ00,1095,JAI,GOI,2025-05-30T11:28:00Z,2025-05-30T11:29:00Z,2025-05-30T13:46:00Z,2025-05-30T13:53:00Z,1,11,,0,0,87,1087.2,144,125
MR4367,2025-05-30,VT-PH70,1032,JAI,HYD,2025-05-30T01:45:00Z,2025-05-30T02:07:00Z,2025-05-30T03:50:00Z,2025-05-30T04:27:00Z,22,17,71,0,0,159,1653.5,140,114
MR4368,2025-05-30,VT-PH70,1060,HYD,COK,2025-05-30T05:35:00Z,2025-05-30T05:35:00Z,2025-05-30T07:19:00Z,2025-05-30T07:30:00Z,0,2,,0,0,154,937.6,115,88
MR4369,2025-05-30,VT-PH70,1019,COK,CCU,2025-05-30T08:21:00Z,2025-05-30T09:56:00Z,2025-05-30T11:25:00Z,2025-05-30T13:06:00Z,95,87,73,0,0,159,927.8,190,167
MR4370,2025-05-30,VT-PH70,1036,CCU,COK,2025-05-30T13:56:00Z,2025-05-30T13:56:00Z,2025-05-30T17:00:00Z,2025-05-30T17:05:00Z,0,1,,0,0,148,400.4,189,169
MR4371,2025-05-30,VT-PH70,1109,COK,GOI,2025-05-30T17:43:00Z,2025-05-30T18:02:00Z,2025-05-30T19:15:00Z,2025-05-30T19:31:00Z,19,29,11,0,0,118,1114.6,89,78
MR4372,2025-05-30,VT-AX45,1109,COK,GOI,2025-05-30T01:15:00Z,2025-05-30T03:10:00Z,2025-05-30T02:47:00Z,2025-05-30T04:45:00Z,115,116,73,0,0,88,1199.5,95,74
MR4373,2025-05-30,VT-AX45,1046,GOI,DEL,2025-05-30T05:17:00Z,2025-05-30T05:29:00Z,2025-05-30T07:51:00Z,2025-05-30T08:14:00Z,12,8,,0,0,115,216.1,165,142
MR4374,2025-05-30,VT-QD90,1091,AMD,JAI,2025-05-30T02:45:00Z,2025-05-30T03:04:00Z,2025-05-30T04:09:00Z,2025-05-30T04:31:00Z,19,26,89,0,0,130,2489.3,87,71
MR4375,2025-05-30,VT-QD90,1095,JAI,GOI,2025-05-30T05:33:00Z,,2025-05-30T07:51:00Z,,,,71,1,0,0,0.0,,
MR4376,2025-05-30,VT-QD90,1100,GOI,PNQ,2025-05-30T12:02:00Z,2025-05-30T12:09:00Z,2025-05-30T13:13:00Z,2025-05-30T13:33:00Z,7,7,,0,0,162,1138.5,84,58
MR4377,2025-05-30,VT-QD90,1034,PNQ,MAA,2025-05-30T14:21:00Z,2025-05-30T14:25:00Z,2025-05-30T16:13:00Z,2025-05-30T16:11:00Z,4,0,,0,0,138,1066.1,106,94
MR4378,2025-05-30,VT-QD90,1017,MAA,BLR,2025-05-30T17:17:00Z,2025-05-30T17:47:00Z,2025-05-30T18:22:00Z,2025-05-30T19:04:00Z,30,22,89,0,0,150,1041.5,77,51
MR4379,2025-05-30,,1058,BOM,DEL,2025-05-30T02:45:00Z,2025-05-30T03:02:00Z,2025-05-30T04:53:00Z,2025-05-30T05:03:00Z,17,13,89,0,0,145,2110.7,121,111
MR4380,2025-05-30,VT-TB89,1088,DEL,BOM,2025/13/01 99:61,2025-05-30T05:51:00Z,2025-05-30T07:59:00Z,2025-05-30T08:01:00Z,0,-4,,0,0,108,719.6,130,120
MR4381,2025-05-30,VT-CQ40,1012,CCU,JAI,2025-05-30T03:00:00Z,2025-05-30T03:00:00Z,2025-05-30T05:32:00Z,2025-05-30T05:36:00Z,0,-3,,0,0,95,1191.9,156,142
MR4382,2025-05-30,VT-CQ40,1093,JAI,AMD,2025-05-30T06:19:00Z,2025-05-30T07:45:00Z,2025-05-30T07:43:00Z,2025-05-30T09:19:00Z,86,92,61,0,1,92,1426.6,94,69
MR4383,2025-05-30,VT-CQ40,1078,AMD,COK,2025-05-30T09:52:00Z,,2025-05-30T12:25:00Z,,,,,1,0,0,0.0,,
MR4384,2025-05-30,VT-CQ40,1084,COK,MAA,2025-05-30T13:28:00Z,2025-05-30T13:28:00Z,2025-05-30T14:51:00Z,2025-05-30T14:59:00Z,0,1,,0,0,61,502.2,91,75
MR4385,2025-05-30,VT-CQ40,1101,MAA,JAI,2025-05-30T16:05:00Z,2025-05-30T16:31:00Z,2025-05-30T18:46:00Z,2025-05-30T19:16:00Z,26,34,51,0,0,98,1150.4,165,144
MR4386,2025-05-30,VT-SR28,1061,LKO,PNQ,2025-05-30T01:45:00Z,2025-05-30T01:53:00Z,2025-05-30T03:56:00Z,2025-05-30T04:20:00Z,8,11,,0,0,73,1600.5,147,121
MR4387,2025-05-30,VT-SR28,1041,PNQ,BLR,2025-05-30T05:09:00Z,2025-05-30T05:19:00Z,2025-05-30T06:47:00Z,2025-05-30T07:05:00Z,10,20,,0,0,95,681.2,106,89
MR4388,2025-05-30,VT-SR28,1085,BLR,CCU,2025-05-30T07:40:00Z,2025-05-30T07:40:00Z,2025-05-30T10:20:00Z,2025-05-30T10:18:00Z,0,8,,0,0,65,2169.3,158,148
MR4389,2025-05-30,VT-SR28,1012,CCU,JAI,2025-05-30T11:12:00Z,2025-05-30T13:33:00Z,2025-05-30T13:44:00Z,2025-05-30T16:19:00Z,141,153,81,0,0,73,1815.4,166,142
MR4390,2025-05-30,VT-SR28,1095,JAI,GOI,2025-05-30T17:07:00Z,2025-05-30T17:12:00Z,2025-05-30T19:25:00Z,2025-05-30T19:34:00Z,5,1,,0,0,94,1883.3,142,122
MR4391,2025-05-30,VT-AV80,1076,PNQ,GOI,2025-05-30T01:30:00Z,2025-05-30T01:53:00Z,2025-05-30T02:41:00Z,2025-05-30T03:01:00Z,23,26,51,0,0,109,1264.3,68,53
MR4392,2025-05-30,VT-AV80,1053,GOI,AMD,2025-05-30T04:07:00Z,2025-05-30T06:15:00Z,2025-05-30T05:54:00Z,2025-05-30T08:12:00Z,128,133,36,0,0,157,2136.2,117,97
MR4393,2025-05-30,VT-AV80,1067,AMD,PNQ,2025-05-30T09:12:00Z,2025-05-30T09:22:00Z,2025-05-30T10:35:00Z,2025-05-30T11:02:00Z,10,7,,0,0,111,679.3,100,73
MR4394,2025-05-30,VT-AV80,1063,PNQ,BOM,2025-05-30T11:39:00Z,2025-05-30T12:59:00Z,2025-05-30T12:34:00Z,2025-05-30T14:06:00Z,80,73,73,0,0,169,1515.1,67,40
MR4395,2025-05-30,VT-SR39,1115,BLR,HYD,2025-05-30T02:00:00Z,2025-05-30T02:00:00Z,2025-05-30T03:18:00Z,2025-05-30T03:18:00Z,0,-5,,0,0,124,2096.1,78,60
MR4396,2025-05-30,VT-SR39,1118,HYD,CCU,2025-05-30T04:13:00Z,2025-05-30T04:13:00Z,2025-05-30T06:29:00Z,2025-05-30T06:43:00Z,0,-8,,0,0,117,554.9,150,123
MR4397,2025-05-30,VT-HL46,1061,LKO,PNQ,2025-05-30T03:00:00Z,2025-05-30T03:11:00Z,2025-05-30T05:11:00Z,2025-05-30T05:24:00Z,11,21,,0,0,81,1574.4,133,120
MR4398,2025-05-30,VT-HL46,1102,PNQ,CCU,2025-05-30T06:31:00Z,2025-05-30T08:05:00Z,2025-05-30T09:17:00Z,2025-05-30T10:54:00Z,94,106,89,0,0,119,428.7,169,156
MR4399,2025-05-30,VT-HL46,1104,CCU,HYD,2025-05-30T12:02:00Z,2025-05-30T12:09:00Z,2025-05-30T14:18:00Z,2025-05-30T14:27:00Z,7,2,,0,0,120,201.3,138,127
MR4400,2025-05-30,VT-HL46,1049,HYD,BOM,2025-05-30T15:32:00Z,2025-05-30T17:51:00Z,2025-05-30T17:04:00Z,2025-05-30T19:25:00Z,139,133,81,0,0,141,911.1,94,80
MR4401,2025-05-30,VT-OT82,1010,BOM,COK,2025-05-30T02:00:00Z,2025-05-30T02:00:00Z,2025-05-30T04:02:00Z,2025-05-30T04:00:00Z,0,5,,0,0,117,1879.3,120,108
MR4402,2025-05-30,VT-OT82,1004,COK,BLR,2025-05-30T04:44:00Z,2025-05-30T06:32:00Z,2025-05-30T05:56:00Z,2025-05-30T07:49:00Z,108,120,41,0,0,137,1545.7,77,59
MR4403,2025-05-30,VT-UL30,1068,COK,PNQ,2025-05-30T02:15:00Z,2025-05-30T02:56:00Z,2025-05-30T04:10:00Z,2025-05-30T04:43:00Z,41,46,89,0,0,54,1788.8,107,97
MR4404,2025-05-30,VT-UL30,1063,PNQ,BOM,2025-05-30T05:33:00Z,2025-05-30T06:11:00Z,2025-05-30T06:28:00Z,2025-05-30T07:14:00Z,38,46,89,0,0,39,1006.8,63,38
MR4405,2025-05-30,VT-UL30,1028,BOM,CCU,2025-05-30T08:16:00Z,2025-05-30T08:18:00Z,2025-05-30T11:09:00Z,2025-05-30T11:08:00Z,2,-6,,0,0,56,315.2,170,160
MR4406,2025-05-30,VT-AT51,1010,BOM,COK,2025-05-30T03:15:00Z,2025-05-30T03:17:00Z,2025-05-30T05:17:00Z,2025-05-30T05:23:00Z,2,6,,0,0,172,1171.1,126,111
MR4407,2025-05-30,VT-AT51,1109,COK,GOI,2025-05-30T06:13:00Z,2025-05-30T06:13:00Z,2025-05-30T07:45:00Z,2025-05-30T07:42:00Z,0,4,,0,0,153,1100.6,89,78
MR4348,2025-05-30,VT-DB93,1036,CCU,COK,2025-05-30T06:42:00Z,2025-05-30T06:53:00Z,2025-05-30T09:46:00Z,2025-05-30T09:56:00Z,11,4,,0,0,151,527.8,183,170
MR4320,2025-05-30,VT-DJ65,1012,CCU,JAI,2025-05-30T11:48:00Z,2025-05-30T12:02:00Z,2025-05-30T14:20:00Z,2025-05-30T14:48:00Z,14,23,,0,0,74,2249.8,166,138
